,Unnamed: 0.1,CHID,ALT,AV,TT,CO,HE,SEATS,Unnamed: 0,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CHOICE,TT_SCALED,CO_SCALED
206,206,68,TRAIN,1,109,20,120.0,0.0,68,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,False,1.09,0.2
207,207,69,CAR,1,80,30,0.0,0.0,69,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,True,0.8,0.3
208,208,69,SM,1,60,40,10.0,0.0,69,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,False,0.6,0.4
209,209,69,TRAIN,1,100,26,120.0,0.0,69,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,False,1.0,0.26
210,210,70,CAR,1,100,30,0.0,0.0,70,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,False,1.0,0.3
211,211,70,SM,1,60,26,30.0,0.0,70,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,True,0.6,0.26
212,212,70,TRAIN,1,100,20,30.0,0.0,70,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,False,1.0,0.2
213,213,71,CAR,1,80,30,0.0,0.0,71,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,False,0.8,0.3
214,214,71,SM,1,53,28,10.0,0.0,71,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,True,0.53,0.28
215,215,71,TRAIN,1,126,22,60.0,0.0,71,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,False,1.26,0.22
216,216,72,CAR,1,60,32,0.0,0.0,72,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,0.6,0.32
217,217,72,SM,1,53,28,10.0,0.0,72,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,True,0.53,0.28
218,218,72,TRAIN,1,116,24,30.0,0.0,72,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,1.16,0.24
219,219,73,CAR,1,78,40,0.0,0.0,73,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,0.78,0.4
220,220,73,SM,1,46,32,20.0,0.0,73,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,True,0.46,0.32
221,221,73,TRAIN,1,116,22,30.0,0.0,73,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,1.16,0.22
222,222,74,CAR,1,78,52,0.0,0.0,74,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,0.78,0.52
223,223,74,SM,1,49,36,10.0,1.0,74,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,True,0.49,0.36
224,224,74,TRAIN,1,116,24,120.0,0.0,74,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,1.16,0.24
225,225,75,CAR,1,48,52,0.0,0.0,75,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,0.48,0.52
226,226,75,SM,1,46,32,30.0,1.0,75,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,True,0.46,0.32
227,227,75,TRAIN,1,95,22,60.0,0.0,75,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,0.95,0.22
228,228,76,CAR,1,78,32,0.0,0.0,76,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,0.78,0.32
229,229,76,SM,1,46,29,30.0,1.0,76,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,True,0.46,0.29
230,230,76,TRAIN,1,102,24,30.0,0.0,76,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,1.02,0.24
231,231,77,CAR,1,48,32,0.0,0.0,77,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,0.48,0.32
232,232,77,SM,1,46,32,20.0,0.0,77,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,True,0.46,0.32
233,233,77,TRAIN,1,102,29,60.0,0.0,77,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,1.02,0.29
234,234,78,CAR,1,48,40,0.0,0.0,78,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,0.48,0.4
235,235,78,SM,1,49,25,10.0,1.0,78,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,True,0.49,0.25
236,236,78,TRAIN,1,102,22,30.0,0.0,78,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,1.02,0.22
237,237,79,CAR,1,60,40,0.0,0.0,79,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,0.6,0.4
238,238,79,SM,1,49,36,30.0,0.0,79,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,True,0.49,0.36
239,239,79,TRAIN,1,102,24,60.0,0.0,79,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,1.02,0.24
240,240,80,CAR,1,48,52,0.0,0.0,80,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,0.48,0.52
241,241,80,SM,1,49,35,30.0,0.0,80,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,True,0.49,0.35
242,242,80,TRAIN,1,116,29,30.0,0.0,80,2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,False,1.16,0.29
243,243,81,CAR,0,0,0,0.0,0.0,81,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,0.0,0.0
244,244,81,SM,1,59,46,30.0,1.0,81,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,True,0.59,0.46
245,245,81,TRAIN,1,131,42,120.0,0.0,81,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,1.31,0.42
246,246,82,CAR,0,0,0,0.0,0.0,82,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,0.0,0.0
247,247,82,SM,1,62,38,30.0,0.0,82,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,0.62,0.38
248,248,82,TRAIN,1,110,31,120.0,0.0,82,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,True,1.1,0.31
249,249,83,CAR,0,0,0,0.0,0.0,83,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,0.0,0.0
250,250,83,SM,1,66,40,20.0,1.0,83,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,True,0.66,0.4
251,251,83,TRAIN,1,131,31,120.0,0.0,83,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,1.31,0.31
252,252,84,CAR,0,0,0,0.0,0.0,84,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,0.0,0.0
253,253,84,SM,1,66,40,10.0,0.0,84,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,True,0.66,0.4
254,254,84,TRAIN,1,117,31,60.0,0.0,84,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,1.17,0.31
255,255,85,CAR,0,0,0,0.0,0.0,85,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,0.0,0.0
256,256,85,SM,1,66,42,30.0,0.0,85,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,True,0.66,0.42
257,257,85,TRAIN,1,117,35,120.0,0.0,85,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,1.17,0.35
258,258,86,CAR,0,0,0,0.0,0.0,86,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,0.0,0.0
259,259,86,SM,1,66,42,20.0,1.0,86,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,True,0.66,0.42
260,260,86,TRAIN,1,110,35,60.0,0.0,86,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,1.1,0.35
261,261,87,CAR,0,0,0,0.0,0.0,87,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,0.0,0.0
262,262,87,SM,1,62,49,10.0,1.0,87,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,True,0.62,0.49
263,263,87,TRAIN,1,110,42,60.0,0.0,87,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,1.1,0.42
264,264,88,CAR,0,0,0,0.0,0.0,88,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,0.0,0.0
265,265,88,SM,1,59,43,20.0,0.0,88,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,True,0.59,0.43
266,266,88,TRAIN,1,110,35,120.0,0.0,88,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,1.1,0.35
267,267,89,CAR,0,0,0,0.0,0.0,89,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,0.0,0.0
268,268,89,SM,1,66,56,20.0,1.0,89,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,False,0.66,0.56
269,269,89,TRAIN,1,117,42,30.0,0.0,89,2,0,1,10,1,0,1,2,1,2,0,1,0,2,1,True,1.17,0.42
270,270,90,CAR,0,0,0,0.0,0.0,90,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,0.0,0.0
271,271,90,SM,1,52,38,10.0,0.0,90,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,True,0.52,0.38
272,272,90,TRAIN,1,116,32,30.0,0.0,90,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,1.16,0.32
273,273,91,CAR,0,0,0,0.0,0.0,91,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,0.0,0.0
274,274,91,SM,1,48,43,10.0,1.0,91,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,True,0.48,0.43
275,275,91,TRAIN,1,116,32,120.0,0.0,91,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,1.16,0.32
276,276,92,CAR,0,0,0,0.0,0.0,92,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,0.0,0.0
277,277,92,SM,1,45,40,20.0,0.0,92,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,True,0.45,0.4
278,278,92,TRAIN,1,116,29,30.0,0.0,92,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,1.16,0.29
279,279,93,CAR,0,0,0,0.0,0.0,93,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,0.0,0.0
280,280,93,SM,1,45,40,30.0,1.0,93,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,True,0.45,0.4
281,281,93,TRAIN,1,93,29,60.0,0.0,93,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,0.93,0.29
282,282,94,CAR,0,0,0,0.0,0.0,94,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,0.0,0.0
283,283,94,SM,1,45,40,30.0,1.0,94,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,True,0.45,0.4
284,284,94,TRAIN,1,101,32,30.0,0.0,94,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,1.01,0.32
285,285,95,CAR,0,0,0,0.0,0.0,95,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,0.0,0.0
286,286,95,SM,1,48,34,10.0,1.0,95,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,True,0.48,0.34
287,287,95,TRAIN,1,101,29,30.0,0.0,95,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,1.01,0.29
288,288,96,CAR,0,0,0,0.0,0.0,96,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,0.0,0.0
289,289,96,SM,1,45,43,20.0,0.0,96,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,True,0.45,0.43
290,290,96,TRAIN,1,101,38,60.0,0.0,96,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,1.01,0.38
291,291,97,CAR,0,0,0,0.0,0.0,97,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,0.0,0.0
292,292,97,SM,1,48,45,30.0,0.0,97,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,True,0.48,0.45
293,293,97,TRAIN,1,116,38,30.0,0.0,97,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,1.16,0.38
294,294,98,CAR,0,0,0,0.0,0.0,98,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,0.0,0.0
295,295,98,SM,1,48,43,30.0,0.0,98,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,True,0.48,0.43
296,296,98,TRAIN,1,101,32,60.0,0.0,98,2,0,1,11,1,0,1,2,1,2,1,2,0,17,19,False,1.01,0.32
297,297,99,CAR,0,0,0,0.0,0.0,99,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,0.0,0.0
298,298,99,SM,1,66,42,10.0,0.0,99,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,True,0.66,0.42
299,299,99,TRAIN,1,131,36,30.0,0.0,99,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,1.31,0.36
300,300,100,CAR,0,0,0,0.0,0.0,100,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,0.0,0.0
301,301,100,SM,1,62,50,10.0,1.0,100,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,True,0.62,0.5
302,302,100,TRAIN,1,131,36,120.0,0.0,100,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,1.31,0.36
303,303,101,CAR,0,0,0,0.0,0.0,101,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,0.0,0.0
304,304,101,SM,1,59,48,20.0,0.0,101,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,True,0.59,0.48
305,305,101,TRAIN,1,131,32,30.0,0.0,101,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,1.31,0.32
306,306,102,CAR,0,0,0,0.0,0.0,102,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,0.0,0.0
307,307,102,SM,1,59,48,30.0,1.0,102,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,True,0.59,0.48
308,308,102,TRAIN,1,110,32,60.0,0.0,102,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,1.1,0.32
309,309,103,CAR,0,0,0,0.0,0.0,103,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,0.0,0.0
310,310,103,SM,1,59,45,30.0,1.0,103,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,True,0.59,0.45
311,311,103,TRAIN,1,117,36,30.0,0.0,103,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,1.17,0.36
312,312,104,CAR,0,0,0,0.0,0.0,104,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,0.0,0.0
313,313,104,SM,1,62,38,10.0,1.0,104,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,True,0.62,0.38
314,314,104,TRAIN,1,117,32,30.0,0.0,104,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,1.17,0.32
315,315,105,CAR,0,0,0,0.0,0.0,105,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,0.0,0.0
316,316,105,SM,1,59,48,20.0,0.0,105,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,True,0.59,0.48
317,317,105,TRAIN,1,117,43,60.0,0.0,105,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,1.17,0.43
318,318,106,CAR,0,0,0,0.0,0.0,106,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,0.0,0.0
319,319,106,SM,1,62,49,30.0,0.0,106,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,True,0.62,0.49
320,320,106,TRAIN,1,131,43,30.0,0.0,106,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,1.31,0.43
321,321,107,CAR,0,0,0,0.0,0.0,107,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,0.0,0.0
322,322,107,SM,1,62,50,30.0,0.0,107,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,True,0.62,0.5
323,323,107,TRAIN,1,117,36,60.0,0.0,107,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,False,1.17,0.36
324,324,108,CAR,0,0,0,0.0,0.0,108,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,0.0,0.0
325,325,108,SM,1,86,40,30.0,1.0,108,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,True,0.86,0.4
326,326,108,TRAIN,1,168,37,120.0,0.0,108,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,1.68,0.37
327,327,109,CAR,0,0,0,0.0,0.0,109,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,0.0,0.0
328,328,109,SM,1,89,32,30.0,0.0,109,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,True,0.89,0.32
329,329,109,TRAIN,1,129,28,120.0,0.0,109,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,1.29,0.28
330,330,110,CAR,0,0,0,0.0,0.0,110,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,0.0,0.0
331,331,110,SM,1,93,32,20.0,1.0,110,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,True,0.93,0.32
332,332,110,TRAIN,1,168,28,120.0,0.0,110,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,1.68,0.28
333,333,111,CAR,0,0,0,0.0,0.0,111,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,0.0,0.0
334,334,111,SM,1,93,32,10.0,0.0,111,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,True,0.93,0.32
335,335,111,TRAIN,1,142,28,60.0,0.0,111,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,1.42,0.28
336,336,112,CAR,0,0,0,0.0,0.0,112,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,0.0,0.0
337,337,112,SM,1,93,34,30.0,0.0,112,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,True,0.93,0.34
338,338,112,TRAIN,1,142,31,120.0,0.0,112,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,1.42,0.31
339,339,113,CAR,0,0,0,0.0,0.0,113,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,0.0,0.0
340,340,113,SM,1,93,34,20.0,1.0,113,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,0.93,0.34
341,341,113,TRAIN,1,129,31,60.0,0.0,113,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,True,1.29,0.31
342,342,114,CAR,0,0,0,0.0,0.0,114,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,0.0,0.0
343,343,114,SM,1,89,42,10.0,1.0,114,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,0.89,0.42
344,344,114,TRAIN,1,129,37,60.0,0.0,114,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,True,1.29,0.37
345,345,115,CAR,0,0,0,0.0,0.0,115,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,0.0,0.0
346,346,115,SM,1,86,36,20.0,0.0,115,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,True,0.86,0.36
347,347,115,TRAIN,1,129,31,120.0,0.0,115,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,1.29,0.31
348,348,116,CAR,0,0,0,0.0,0.0,116,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,0.0,0.0
349,349,116,SM,1,93,46,20.0,1.0,116,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,True,0.93,0.46
350,350,116,TRAIN,1,142,37,30.0,0.0,116,2,0,1,13,1,0,1,2,1,3,1,1,0,1,17,False,1.42,0.37
351,351,117,CAR,1,91,100,0.0,0.0,117,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,0.91,1.0
352,352,117,SM,1,77,38,20.0,0.0,117,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,True,0.77,0.38
353,353,117,TRAIN,1,130,31,120.0,0.0,117,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,1.3,0.31
354,354,118,CAR,1,91,130,0.0,0.0,118,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,0.91,1.3
355,355,118,SM,1,74,36,10.0,0.0,118,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,True,0.74,0.36
356,356,118,TRAIN,1,118,31,30.0,0.0,118,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,1.18,0.31
357,357,119,CAR,1,91,80,0.0,0.0,119,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,0.91,0.8
358,358,119,SM,1,81,43,30.0,0.0,119,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,True,0.81,0.43
359,359,119,TRAIN,1,153,31,60.0,0.0,119,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,1.53,0.31
360,360,120,CAR,1,56,80,0.0,0.0,120,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,0.56,0.8
361,361,120,SM,1,77,38,20.0,0.0,120,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,0.77,0.38
362,362,120,TRAIN,1,118,26,30.0,0.0,120,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,True,1.18,0.26
363,363,121,CAR,1,70,130,0.0,0.0,121,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,0.7,1.3
364,364,121,SM,1,77,28,20.0,0.0,121,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,True,0.77,0.28
365,365,121,TRAIN,1,153,23,60.0,0.0,121,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,1.53,0.23
366,366,122,CAR,1,70,80,0.0,0.0,122,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,0.7,0.8
367,367,122,SM,1,74,35,10.0,0.0,122,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,True,0.74,0.35
368,368,122,TRAIN,1,130,23,120.0,0.0,122,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,1.3,0.23
369,369,123,CAR,1,56,100,0.0,0.0,123,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,0.56,1.0
370,370,123,SM,1,81,43,10.0,0.0,123,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,True,0.81,0.43
371,371,123,TRAIN,1,118,31,120.0,0.0,123,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,1.18,0.31
372,372,124,CAR,1,70,100,0.0,0.0,124,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,0.7,1.0
373,373,124,SM,1,81,29,30.0,0.0,124,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,0.81,0.29
374,374,124,TRAIN,1,118,23,30.0,0.0,124,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,True,1.18,0.23
375,375,125,CAR,1,56,100,0.0,0.0,125,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,0.56,1.0
376,376,125,SM,1,74,32,10.0,0.0,125,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,True,0.74,0.32
377,377,125,TRAIN,1,153,26,60.0,0.0,125,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,False,1.53,0.26
378,378,126,CAR,0,0,0,0.0,0.0,126,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.0,0.0
379,379,126,SM,1,41,31,30.0,1.0,126,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,True,0.41,0.31
380,380,126,TRAIN,1,111,26,120.0,0.0,126,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,1.11,0.26
381,381,127,CAR,0,0,0,0.0,0.0,127,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.0,0.0
382,382,127,SM,1,48,26,20.0,1.0,127,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,True,0.48,0.26
383,383,127,TRAIN,1,111,20,120.0,0.0,127,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,1.11,0.2
384,384,128,CAR,0,0,0,0.0,0.0,128,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.0,0.0
385,385,128,SM,1,44,24,30.0,0.0,128,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,True,0.44,0.24
386,386,128,TRAIN,1,90,20,120.0,0.0,128,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.9,0.2
387,387,129,CAR,0,0,0,0.0,0.0,129,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.0,0.0
388,388,129,SM,1,48,26,10.0,0.0,129,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,True,0.48,0.26
389,389,129,TRAIN,1,97,20,60.0,0.0,129,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.97,0.2
390,390,130,CAR,0,0,0,0.0,0.0,130,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.0,0.0
391,391,130,SM,1,48,26,30.0,0.0,130,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,True,0.48,0.26
392,392,130,TRAIN,1,97,22,120.0,0.0,130,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.97,0.22
393,393,131,CAR,0,0,0,0.0,0.0,131,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.0,0.0
394,394,131,SM,1,48,26,20.0,1.0,131,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,True,0.48,0.26
395,395,131,TRAIN,1,90,22,60.0,0.0,131,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.9,0.22
396,396,132,CAR,0,0,0,0.0,0.0,132,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.0,0.0
397,397,132,SM,1,44,32,10.0,1.0,132,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,True,0.44,0.32
398,398,132,TRAIN,1,90,26,60.0,0.0,132,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.9,0.26
399,399,133,CAR,0,0,0,0.0,0.0,133,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.0,0.0
400,400,133,SM,1,41,28,20.0,0.0,133,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,True,0.41,0.28
401,401,133,TRAIN,1,90,22,120.0,0.0,133,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.9,0.22
402,402,134,CAR,0,0,0,0.0,0.0,134,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.0,0.0
403,403,134,SM,1,48,40,20.0,1.0,134,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,False,0.48,0.4
404,404,134,TRAIN,1,97,26,30.0,0.0,134,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,True,0.97,0.26
405,405,135,CAR,1,190,80,0.0,0.0,135,2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,False,1.9,0.8
406,406,135,SM,1,79,66,10.0,0.0,135,2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,True,0.79,0.66
407,407,135,TRAIN,1,208,62,30.0,0.0,135,2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,False,2.08,0.62
408,408,136,CAR,1,247,130,0.0,0.0,136,2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,False,2.47,1.3
409,409,136,SM,1,71,80,10.0,1.0,136,2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,True,0.71,0.8
410,410,136,TRAIN,1,208,62,120.0,0.0,136,2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,False,2.08,0.62
411,411,137,CAR,1,247,100,0.0,0.0,137,2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,False,2.47,1.0
412,412,137,SM,1,65,74,20.0,0.0,137,2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,True,0.65,0.74
413,413,137,TRAIN,1,208,56,30.0,0.0,137,2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,False,2.08,0.56
