individual,mode,activity,alternative,choice,ASC,var11,var21,var31,var12,var22,var32,var13,var23,var33,var14,var24,var34,var1_1,var1_2,var1_3,var2_1,var2_2,var2_3,var3_1,var3_2,var3_3
13,NMT,ICT,NMT_ICT,0,0,4.086719755,6.938929801,3.18893709,0,0,0,0,0,0,0,0,0,6.745778253,-3.997196492,-2.490932535,0,0,0,0,0,0
13,NMT,NICT,NMT_NICT,0,0,4.086719755,6.938929801,3.18893709,0,0,0,0,0,0,0,0,0,0,0,0,3.912773749,-3.519268594,3.622934066,0,0,0
13,NMT,NA1,NMT_NA1,0,0,4.086719755,6.938929801,3.18893709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.561096525,2.375798191,-4.157360792
13,IPT,ICT,IPT_ICT,0,0,0,0,0,7.187309851,4.59724271,1.920302965,0,0,0,0,0,0,6.745778253,-3.997196492,-2.490932535,0,0,0,0,0,0
13,IPT,NICT,IPT_NICT,0,0,0,0,0,7.187309851,4.59724271,1.920302965,0,0,0,0,0,0,0,0,0,3.912773749,-3.519268594,3.622934066,0,0,0
13,IPT,NA1,IPT_NA1,0,0,0,0,0,7.187309851,4.59724271,1.920302965,0,0,0,0,0,0,0,0,0,0,0,0,3.561096525,2.375798191,-4.157360792
13,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,5.386610505,4.308276917,1.433620872,0,0,0,6.745778253,-3.997196492,-2.490932535,0,0,0,0,0,0
13,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,5.386610505,4.308276917,1.433620872,0,0,0,0,0,0,3.912773749,-3.519268594,3.622934066,0,0,0
13,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,5.386610505,4.308276917,1.433620872,0,0,0,0,0,0,0,0,0,3.561096525,2.375798191,-4.157360792
13,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,6.4488163,5.045492223,3.107070098,6.745778253,-3.997196492,-2.490932535,0,0,0,0,0,0
13,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,6.4488163,5.045492223,3.107070098,0,0,0,3.912773749,-3.519268594,3.622934066,0,0,0
13,BUS,NA1,BUS_NA1,1,0,0,0,0,0,0,0,0,0,0,6.4488163,5.045492223,3.107070098,0,0,0,0,0,0,3.561096525,2.375798191,-4.157360792
14,NMT,ICT,NMT_ICT,0,0,4.275082167,6.942026403,0.140706579,0,0,0,0,0,0,0,0,0,5.893614227,0.245076667,-2.85960639,0,0,0,0,0,0
14,NMT,NICT,NMT_NICT,0,0,4.275082167,6.942026403,0.140706579,0,0,0,0,0,0,0,0,0,0,0,0,4.308219845,0.844921816,2.594973533,0,0,0
14,NMT,NA1,NMT_NA1,0,0,4.275082167,6.942026403,0.140706579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.322271406,-1.4538247,2.468216395
14,IPT,ICT,IPT_ICT,0,0,0,0,0,5.755724796,5.255784252,2.470592277,0,0,0,0,0,0,5.893614227,0.245076667,-2.85960639,0,0,0,0,0,0
14,IPT,NICT,IPT_NICT,1,0,0,0,0,5.755724796,5.255784252,2.470592277,0,0,0,0,0,0,0,0,0,4.308219845,0.844921816,2.594973533,0,0,0
14,IPT,NA1,IPT_NA1,0,0,0,0,0,5.755724796,5.255784252,2.470592277,0,0,0,0,0,0,0,0,0,0,0,0,4.322271406,-1.4538247,2.468216395
14,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,8.159969039,1.470669105,-4.308478575,0,0,0,5.893614227,0.245076667,-2.85960639,0,0,0,0,0,0
14,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,8.159969039,1.470669105,-4.308478575,0,0,0,0,0,0,4.308219845,0.844921816,2.594973533,0,0,0
14,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,8.159969039,1.470669105,-4.308478575,0,0,0,0,0,0,0,0,0,4.322271406,-1.4538247,2.468216395
14,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,2.896135778,3.896307606,0.274769134,5.893614227,0.245076667,-2.85960639,0,0,0,0,0,0
14,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,2.896135778,3.896307606,0.274769134,0,0,0,4.308219845,0.844921816,2.594973533,0,0,0
14,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,2.896135778,3.896307606,0.274769134,0,0,0,0,0,0,4.322271406,-1.4538247,2.468216395
15,NMT,ICT,NMT_ICT,0,0,5.437712471,5.38504978,1.644349636,0,0,0,0,0,0,0,0,0,5.261973485,2.885463585,-2.090392552,0,0,0,0,0,0
15,NMT,NICT,NMT_NICT,0,0,5.437712471,5.38504978,1.644349636,0,0,0,0,0,0,0,0,0,0,0,0,4.6839232,3.084093652,3.525149096,0,0,0
15,NMT,NA1,NMT_NA1,0,0,5.437712471,5.38504978,1.644349636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.933250386,8.792934749,0.696839876
15,IPT,ICT,IPT_ICT,0,0,0,0,0,6.185877494,5.625076797,4.359765704,0,0,0,0,0,0,5.261973485,2.885463585,-2.090392552,0,0,0,0,0,0
15,IPT,NICT,IPT_NICT,0,0,0,0,0,6.185877494,5.625076797,4.359765704,0,0,0,0,0,0,0,0,0,4.6839232,3.084093652,3.525149096,0,0,0
15,IPT,NA1,IPT_NA1,1,0,0,0,0,6.185877494,5.625076797,4.359765704,0,0,0,0,0,0,0,0,0,0,0,0,4.933250386,8.792934749,0.696839876
15,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,7.31254568,3.647649291,-6.67508188,0,0,0,5.261973485,2.885463585,-2.090392552,0,0,0,0,0,0
15,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,7.31254568,3.647649291,-6.67508188,0,0,0,0,0,0,4.6839232,3.084093652,3.525149096,0,0,0
15,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,7.31254568,3.647649291,-6.67508188,0,0,0,0,0,0,0,0,0,4.933250386,8.792934749,0.696839876
15,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,6.311021621,4.801091839,-0.870068794,5.261973485,2.885463585,-2.090392552,0,0,0,0,0,0
15,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,6.311021621,4.801091839,-0.870068794,0,0,0,4.6839232,3.084093652,3.525149096,0,0,0
15,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,6.311021621,4.801091839,-0.870068794,0,0,0,0,0,0,4.933250386,8.792934749,0.696839876
16,NMT,ICT,NMT_ICT,0,0,4.98716888,6.950561499,-0.754896626,0,0,0,0,0,0,0,0,0,7.476299394,2.268856396,-3.873738085,0,0,0,0,0,0
16,NMT,NICT,NMT_NICT,0,0,4.98716888,6.950561499,-0.754896626,0,0,0,0,0,0,0,0,0,0,0,0,3.141160013,7.386344889,4.962999294,0,0,0
16,NMT,NA1,NMT_NA1,0,0,4.98716888,6.950561499,-0.754896626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.370363679,14.98684359,0.933561148
16,IPT,ICT,IPT_ICT,0,0,0,0,0,7.94948687,6.961104291,4.031769713,0,0,0,0,0,0,7.476299394,2.268856396,-3.873738085,0,0,0,0,0,0
16,IPT,NICT,IPT_NICT,0,0,0,0,0,7.94948687,6.961104291,4.031769713,0,0,0,0,0,0,0,0,0,3.141160013,7.386344889,4.962999294,0,0,0
16,IPT,NA1,IPT_NA1,1,0,0,0,0,7.94948687,6.961104291,4.031769713,0,0,0,0,0,0,0,0,0,0,0,0,2.370363679,14.98684359,0.933561148
16,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,4.169102216,2.509825625,-7.306812548,0,0,0,7.476299394,2.268856396,-3.873738085,0,0,0,0,0,0
16,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,4.169102216,2.509825625,-7.306812548,0,0,0,0,0,0,3.141160013,7.386344889,4.962999294,0,0,0
16,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,4.169102216,2.509825625,-7.306812548,0,0,0,0,0,0,0,0,0,2.370363679,14.98684359,0.933561148
16,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,2.256819412,3.686647244,1.330128917,7.476299394,2.268856396,-3.873738085,0,0,0,0,0,0
16,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,2.256819412,3.686647244,1.330128917,0,0,0,3.141160013,7.386344889,4.962999294,0,0,0
16,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,2.256819412,3.686647244,1.330128917,0,0,0,0,0,0,2.370363679,14.98684359,0.933561148
17,NMT,ICT,NMT_ICT,0,0,6.314247333,7.947447742,1.745494385,0,0,0,0,0,0,0,0,0,5.198216338,2.199672019,1.420441933,0,0,0,0,0,0
17,NMT,NICT,NMT_NICT,0,0,6.314247333,7.947447742,1.745494385,0,0,0,0,0,0,0,0,0,0,0,0,6.055273584,-2.059330155,3.884689168,0,0,0
17,NMT,NA1,NMT_NA1,0,0,6.314247333,7.947447742,1.745494385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.522079308,0.205715082,3.083711354
17,IPT,ICT,IPT_ICT,0,0,0,0,0,5.734435194,3.339931851,3.789836352,0,0,0,0,0,0,5.198216338,2.199672019,1.420441933,0,0,0,0,0,0
17,IPT,NICT,IPT_NICT,0,0,0,0,0,5.734435194,3.339931851,3.789836352,0,0,0,0,0,0,0,0,0,6.055273584,-2.059330155,3.884689168,0,0,0
17,IPT,NA1,IPT_NA1,0,0,0,0,0,5.734435194,3.339931851,3.789836352,0,0,0,0,0,0,0,0,0,0,0,0,4.522079308,0.205715082,3.083711354
17,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,5.875749479,3.512081741,6.250128491,0,0,0,5.198216338,2.199672019,1.420441933,0,0,0,0,0,0
17,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,5.875749479,3.512081741,6.250128491,0,0,0,0,0,0,6.055273584,-2.059330155,3.884689168,0,0,0
17,PV,NA1,PV_NA1,1,0,0,0,0,0,0,0,5.875749479,3.512081741,6.250128491,0,0,0,0,0,0,0,0,0,4.522079308,0.205715082,3.083711354
17,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,5.33440129,5.967321961,-0.381583456,5.198216338,2.199672019,1.420441933,0,0,0,0,0,0
17,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,5.33440129,5.967321961,-0.381583456,0,0,0,6.055273584,-2.059330155,3.884689168,0,0,0
17,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,5.33440129,5.967321961,-0.381583456,0,0,0,0,0,0,4.522079308,0.205715082,3.083711354
18,NMT,ICT,NMT_ICT,0,0,5.091975924,7.735455709,-3.448779566,0,0,0,0,0,0,0,0,0,6.895109705,4.829745909,5.735142196,0,0,0,0,0,0
18,NMT,NICT,NMT_NICT,0,0,5.091975924,7.735455709,-3.448779566,0,0,0,0,0,0,0,0,0,0,0,0,4.929573959,0.678945253,3.382847228,0,0,0
18,NMT,NA1,NMT_NA1,0,0,5.091975924,7.735455709,-3.448779566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83801993,1.881564488,5.675875522
18,IPT,ICT,IPT_ICT,0,0,0,0,0,6.129111882,5.825952209,3.631423093,0,0,0,0,0,0,6.895109705,4.829745909,5.735142196,0,0,0,0,0,0
18,IPT,NICT,IPT_NICT,0,0,0,0,0,6.129111882,5.825952209,3.631423093,0,0,0,0,0,0,0,0,0,4.929573959,0.678945253,3.382847228,0,0,0
18,IPT,NA1,IPT_NA1,0,0,0,0,0,6.129111882,5.825952209,3.631423093,0,0,0,0,0,0,0,0,0,0,0,0,2.83801993,1.881564488,5.675875522
18,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,6.538786079,2.644918228,-3.152282659,0,0,0,6.895109705,4.829745909,5.735142196,0,0,0,0,0,0
18,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,6.538786079,2.644918228,-3.152282659,0,0,0,0,0,0,4.929573959,0.678945253,3.382847228,0,0,0
18,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,6.538786079,2.644918228,-3.152282659,0,0,0,0,0,0,0,0,0,2.83801993,1.881564488,5.675875522
18,BUS,ICT,BUS_ICT,1,0,0,0,0,0,0,0,0,0,0,5.955194602,3.563158401,3.863834758,6.895109705,4.829745909,5.735142196,0,0,0,0,0,0
18,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,5.955194602,3.563158401,3.863834758,0,0,0,4.929573959,0.678945253,3.382847228,0,0,0
18,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,5.955194602,3.563158401,3.863834758,0,0,0,0,0,0,2.83801993,1.881564488,5.675875522
19,NMT,ICT,NMT_ICT,0,0,4.587696299,6.317391982,-3.663084052,0,0,0,0,0,0,0,0,0,7.965483839,-0.33509391,-4.463448967,0,0,0,0,0,0
19,NMT,NICT,NMT_NICT,0,0,4.587696299,6.317391982,-3.663084052,0,0,0,0,0,0,0,0,0,0,0,0,4.422178492,6.865895826,2.123375296,0,0,0
19,NMT,NA1,NMT_NA1,0,0,4.587696299,6.317391982,-3.663084052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.252716771,3.613896905,1.882160813
19,IPT,ICT,IPT_ICT,0,0,0,0,0,5.903261541,5.743009694,6.011721575,0,0,0,0,0,0,7.965483839,-0.33509391,-4.463448967,0,0,0,0,0,0
19,IPT,NICT,IPT_NICT,0,0,0,0,0,5.903261541,5.743009694,6.011721575,0,0,0,0,0,0,0,0,0,4.422178492,6.865895826,2.123375296,0,0,0
19,IPT,NA1,IPT_NA1,0,0,0,0,0,5.903261541,5.743009694,6.011721575,0,0,0,0,0,0,0,0,0,0,0,0,4.252716771,3.613896905,1.882160813
19,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,7.65849595,2.880498922,13.84952466,0,0,0,7.965483839,-0.33509391,-4.463448967,0,0,0,0,0,0
19,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,7.65849595,2.880498922,13.84952466,0,0,0,0,0,0,4.422178492,6.865895826,2.123375296,0,0,0
19,PV,NA1,PV_NA1,1,0,0,0,0,0,0,0,7.65849595,2.880498922,13.84952466,0,0,0,0,0,0,0,0,0,4.252716771,3.613896905,1.882160813
19,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,4.223830588,3.315000876,6.586868494,7.965483839,-0.33509391,-4.463448967,0,0,0,0,0,0
19,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,4.223830588,3.315000876,6.586868494,0,0,0,4.422178492,6.865895826,2.123375296,0,0,0
19,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,4.223830588,3.315000876,6.586868494,0,0,0,0,0,0,4.252716771,3.613896905,1.882160813
20,NMT,ICT,NMT_ICT,0,0,7.465648769,5.11984392,7.204062651,0,0,0,0,0,0,0,0,0,5.262857514,2.292318727,-1.364026783,0,0,0,0,0,0
20,NMT,NICT,NMT_NICT,1,0,7.465648769,5.11984392,7.204062651,0,0,0,0,0,0,0,0,0,0,0,0,3.984362597,4.946222436,2.465043473,0,0,0
20,NMT,NA1,NMT_NA1,0,0,7.465648769,5.11984392,7.204062651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.438108425,-4.319943128,3.663637992
20,IPT,ICT,IPT_ICT,0,0,0,0,0,5.328874959,4.862835089,3.177096409,0,0,0,0,0,0,5.262857514,2.292318727,-1.364026783,0,0,0,0,0,0
20,IPT,NICT,IPT_NICT,0,0,0,0,0,5.328874959,4.862835089,3.177096409,0,0,0,0,0,0,0,0,0,3.984362597,4.946222436,2.465043473,0,0,0
20,IPT,NA1,IPT_NA1,0,0,0,0,0,5.328874959,4.862835089,3.177096409,0,0,0,0,0,0,0,0,0,0,0,0,2.438108425,-4.319943128,3.663637992
20,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,5.435652791,-1.265647465,-0.640667166,0,0,0,5.262857514,2.292318727,-1.364026783,0,0,0,0,0,0
20,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,5.435652791,-1.265647465,-0.640667166,0,0,0,0,0,0,3.984362597,4.946222436,2.465043473,0,0,0
20,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,5.435652791,-1.265647465,-0.640667166,0,0,0,0,0,0,0,0,0,2.438108425,-4.319943128,3.663637992
20,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,3.018643474,3.899507881,3.690921511,5.262857514,2.292318727,-1.364026783,0,0,0,0,0,0
20,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,3.018643474,3.899507881,3.690921511,0,0,0,3.984362597,4.946222436,2.465043473,0,0,0
20,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,3.018643474,3.899507881,3.690921511,0,0,0,0,0,0,2.438108425,-4.319943128,3.663637992
21,NMT,ICT,NMT_ICT,0,0,5.7742237,6.08688047,-4.449238944,0,0,0,0,0,0,0,0,0,5.660395532,-1.990460957,7.114819162,0,0,0,0,0,0
21,NMT,NICT,NMT_NICT,0,0,5.7742237,6.08688047,-4.449238944,0,0,0,0,0,0,0,0,0,0,0,0,5.248035297,4.43619501,2.64191609,0,0,0
21,NMT,NA1,NMT_NA1,0,0,5.7742237,6.08688047,-4.449238944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.955038899,1.120693673,1.618243681
21,IPT,ICT,IPT_ICT,0,0,0,0,0,6.469682426,5.787273695,4.927819456,0,0,0,0,0,0,5.660395532,-1.990460957,7.114819162,0,0,0,0,0,0
21,IPT,NICT,IPT_NICT,0,0,0,0,0,6.469682426,5.787273695,4.927819456,0,0,0,0,0,0,0,0,0,5.248035297,4.43619501,2.64191609,0,0,0
21,IPT,NA1,IPT_NA1,0,0,0,0,0,6.469682426,5.787273695,4.927819456,0,0,0,0,0,0,0,0,0,0,0,0,4.955038899,1.120693673,1.618243681
21,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,8.913650524,2.22699007,5.857379004,0,0,0,5.660395532,-1.990460957,7.114819162,0,0,0,0,0,0
21,PV,NICT,PV_NICT,1,0,0,0,0,0,0,0,8.913650524,2.22699007,5.857379004,0,0,0,0,0,0,5.248035297,4.43619501,2.64191609,0,0,0
21,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,8.913650524,2.22699007,5.857379004,0,0,0,0,0,0,0,0,0,4.955038899,1.120693673,1.618243681
21,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,6.623647495,3.271981094,-3.43041541,5.660395532,-1.990460957,7.114819162,0,0,0,0,0,0
21,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,6.623647495,3.271981094,-3.43041541,0,0,0,5.248035297,4.43619501,2.64191609,0,0,0
21,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,6.623647495,3.271981094,-3.43041541,0,0,0,0,0,0,4.955038899,1.120693673,1.618243681
22,NMT,ICT,NMT_ICT,0,0,6.067528205,7.479170935,5.544552614,0,0,0,0,0,0,0,0,0,7.282412638,0.56444014,-5.737051727,0,0,0,0,0,0
22,NMT,NICT,NMT_NICT,0,0,6.067528205,7.479170935,5.544552614,0,0,0,0,0,0,0,0,0,0,0,0,3.313746537,2.002553477,4.048704664,0,0,0
22,NMT,NA1,NMT_NA1,1,0,6.067528205,7.479170935,5.544552614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.688481298,4.187364223,0.625185612
22,IPT,ICT,IPT_ICT,0,0,0,0,0,6.13607199,5.934274018,4.001912936,0,0,0,0,0,0,7.282412638,0.56444014,-5.737051727,0,0,0,0,0,0
22,IPT,NICT,IPT_NICT,0,0,0,0,0,6.13607199,5.934274018,4.001912936,0,0,0,0,0,0,0,0,0,3.313746537,2.002553477,4.048704664,0,0,0
22,IPT,NA1,IPT_NA1,0,0,0,0,0,6.13607199,5.934274018,4.001912936,0,0,0,0,0,0,0,0,0,0,0,0,4.688481298,4.187364223,0.625185612
22,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,7.422698703,3.807952278,-3.808749633,0,0,0,7.282412638,0.56444014,-5.737051727,0,0,0,0,0,0
22,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,7.422698703,3.807952278,-3.808749633,0,0,0,0,0,0,3.313746537,2.002553477,4.048704664,0,0,0
22,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,7.422698703,3.807952278,-3.808749633,0,0,0,0,0,0,0,0,0,4.688481298,4.187364223,0.625185612
22,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,2.099844343,2.751343566,0.100247386,7.282412638,0.56444014,-5.737051727,0,0,0,0,0,0
22,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,2.099844343,2.751343566,0.100247386,0,0,0,3.313746537,2.002553477,4.048704664,0,0,0
22,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,2.099844343,2.751343566,0.100247386,0,0,0,0,0,0,4.688481298,4.187364223,0.625185612
23,NMT,ICT,NMT_ICT,0,0,4.575251814,7.104497304,-5.577528784,0,0,0,0,0,0,0,0,0,5.290682395,5.764247449,1.996658302,0,0,0,0,0,0
23,NMT,NICT,NMT_NICT,0,0,4.575251814,7.104497304,-5.577528784,0,0,0,0,0,0,0,0,0,0,0,0,5.723932996,4.46833485,5.797884634,0,0,0
23,NMT,NA1,NMT_NA1,0,0,4.575251814,7.104497304,-5.577528784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61136653,10.71938927,3.658875934
23,IPT,ICT,IPT_ICT,0,0,0,0,0,7.084661257,3.618037215,3.939060488,0,0,0,0,0,0,5.290682395,5.764247449,1.996658302,0,0,0,0,0,0
23,IPT,NICT,IPT_NICT,0,0,0,0,0,7.084661257,3.618037215,3.939060488,0,0,0,0,0,0,0,0,0,5.723932996,4.46833485,5.797884634,0,0,0
23,IPT,NA1,IPT_NA1,0,0,0,0,0,7.084661257,3.618037215,3.939060488,0,0,0,0,0,0,0,0,0,0,0,0,4.61136653,10.71938927,3.658875934
23,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,5.864068386,1.845042804,2.949510125,0,0,0,5.290682395,5.764247449,1.996658302,0,0,0,0,0,0
23,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,5.864068386,1.845042804,2.949510125,0,0,0,0,0,0,5.723932996,4.46833485,5.797884634,0,0,0
23,PV,NA1,PV_NA1,1,0,0,0,0,0,0,0,5.864068386,1.845042804,2.949510125,0,0,0,0,0,0,0,0,0,4.61136653,10.71938927,3.658875934
23,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,4.775356146,4.727602354,2.054447199,5.290682395,5.764247449,1.996658302,0,0,0,0,0,0
23,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,4.775356146,4.727602354,2.054447199,0,0,0,5.723932996,4.46833485,5.797884634,0,0,0
23,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,4.775356146,4.727602354,2.054447199,0,0,0,0,0,0,4.61136653,10.71938927,3.658875934
24,NMT,ICT,NMT_ICT,0,0,5.455617275,6.378030967,4.518550412,0,0,0,0,0,0,0,0,0,7.498175076,2.113345932,4.946055553,0,0,0,0,0,0
24,NMT,NICT,NMT_NICT,0,0,5.455617275,6.378030967,4.518550412,0,0,0,0,0,0,0,0,0,0,0,0,5.809312694,-0.423608595,4.617606269,0,0,0
24,NMT,NA1,NMT_NA1,0,0,5.455617275,6.378030967,4.518550412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.668778436,0.124089328,-0.779437101
24,IPT,ICT,IPT_ICT,0,0,0,0,0,7.452783641,6.749766506,5.176637549,0,0,0,0,0,0,7.498175076,2.113345932,4.946055553,0,0,0,0,0,0
24,IPT,NICT,IPT_NICT,0,0,0,0,0,7.452783641,6.749766506,5.176637549,0,0,0,0,0,0,0,0,0,5.809312694,-0.423608595,4.617606269,0,0,0
24,IPT,NA1,IPT_NA1,0,0,0,0,0,7.452783641,6.749766506,5.176637549,0,0,0,0,0,0,0,0,0,0,0,0,4.668778436,0.124089328,-0.779437101
24,PV,ICT,PV_ICT,1,0,0,0,0,0,0,0,4.485125195,1.694847734,9.067463286,0,0,0,7.498175076,2.113345932,4.946055553,0,0,0,0,0,0
24,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,4.485125195,1.694847734,9.067463286,0,0,0,0,0,0,5.809312694,-0.423608595,4.617606269,0,0,0
24,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,4.485125195,1.694847734,9.067463286,0,0,0,0,0,0,0,0,0,4.668778436,0.124089328,-0.779437101
24,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,3.864247044,0.937351286,-2.304389262,7.498175076,2.113345932,4.946055553,0,0,0,0,0,0
24,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,3.864247044,0.937351286,-2.304389262,0,0,0,5.809312694,-0.423608595,4.617606269,0,0,0
24,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,3.864247044,0.937351286,-2.304389262,0,0,0,0,0,0,4.668778436,0.124089328,-0.779437101
25,NMT,ICT,NMT_ICT,1,0,6.11092259,5.165304605,1.169662619,0,0,0,0,0,0,0,0,0,5.000810367,0.65660582,12.4309414,0,0,0,0,0,0
25,NMT,NICT,NMT_NICT,0,0,6.11092259,5.165304605,1.169662619,0,0,0,0,0,0,0,0,0,0,0,0,4.341689122,-0.879170614,3.872448879,0,0,0
25,NMT,NA1,NMT_NA1,0,0,6.11092259,5.165304605,1.169662619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.670369695,3.439801722,1.164444567
25,IPT,ICT,IPT_ICT,0,0,0,0,0,6.632749143,3.441237747,5.462530383,0,0,0,0,0,0,5.000810367,0.65660582,12.4309414,0,0,0,0,0,0
25,IPT,NICT,IPT_NICT,0,0,0,0,0,6.632749143,3.441237747,5.462530383,0,0,0,0,0,0,0,0,0,4.341689122,-0.879170614,3.872448879,0,0,0
25,IPT,NA1,IPT_NA1,0,0,0,0,0,6.632749143,3.441237747,5.462530383,0,0,0,0,0,0,0,0,0,0,0,0,3.670369695,3.439801722,1.164444567
25,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,4.906838801,-3.648837564,0.250899466,0,0,0,5.000810367,0.65660582,12.4309414,0,0,0,0,0,0
25,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,4.906838801,-3.648837564,0.250899466,0,0,0,0,0,0,4.341689122,-0.879170614,3.872448879,0,0,0
25,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,4.906838801,-3.648837564,0.250899466,0,0,0,0,0,0,0,0,0,3.670369695,3.439801722,1.164444567
25,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,4.305285977,3.282466644,2.093589519,5.000810367,0.65660582,12.4309414,0,0,0,0,0,0
25,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,4.305285977,3.282466644,2.093589519,0,0,0,4.341689122,-0.879170614,3.872448879,0,0,0
25,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,4.305285977,3.282466644,2.093589519,0,0,0,0,0,0,3.670369695,3.439801722,1.164444567
26,NMT,ICT,NMT_ICT,0,0,4.849006423,6.280684183,7.285264811,0,0,0,0,0,0,0,0,0,7.669842022,-0.374338834,-9.803209688,0,0,0,0,0,0
