,Unnamed: 0,ID,Gender,Age,Education,Income,Pay_Method,App_Frq,Disability,Drv_Exp,Drv_Frq,Prk_Frq,Payment,Information,Reminder,Price,Choice,CHID,ALT,Tap,Voice,Automatic,ParkMeter,No_info,Availabile,Avail_Traffic,No_Remind,Remind,App_Users,Regular_Prk,Regular_App,Under_35,PRF1,PRF2,PRF3,PRF4,TIME1,TIME2,TIME3,TIME4,PRV1,PRV2,PRV3,Interaction,Interaction1,Interaction2,Interaction3,Interaction4,new_Age,new_PRF1,new_TIME4,Interaction5,Interaction6,new_AgexParkMeter,PRFxParkMeter,TIMExParkMeter,EducationxParkMeter,Drv_ExpxParkMeter,Prk_FrqxParkMeter
110,110,10,0,4,1,2,2,2,1,4,4,2,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,2,2,2,2,3,2,2,2,1,1,1,4,2,1,1,2,0,2,1,1,1,4,2
111,111,10,0,4,1,2,2,2,1,4,4,2,2,3,1,30,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,2,3,3,2,2,2,2,3,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
112,112,10,0,4,1,2,2,2,1,4,4,2,3,3,1,35,0,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,2,2,3,3,2,2,2,2,3,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
113,113,10,0,4,1,2,2,2,1,4,4,2,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,2,2,2,2,3,2,2,2,1,1,1,4,2,1,1,2,0,2,1,1,1,4,2
114,114,10,0,4,1,2,2,2,1,4,4,2,1,1,1,20,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2,3,3,2,2,2,2,3,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
115,115,10,0,4,1,2,2,2,1,4,4,2,2,1,2,40,0,3,2,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2,3,3,2,2,2,2,3,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
116,116,10,0,4,1,2,2,2,1,4,4,2,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,2,2,2,2,3,2,2,2,1,1,1,4,2,1,1,2,0,2,1,1,1,4,2
117,117,10,0,4,1,2,2,2,1,4,4,2,1,2,2,45,0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,3,3,2,2,2,2,3,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
118,118,10,0,4,1,2,2,2,1,4,4,2,3,2,1,30,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,2,2,3,3,2,2,2,2,3,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
119,119,10,0,4,1,2,2,2,1,4,4,2,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,2,2,2,2,3,2,2,2,1,1,1,4,2,1,1,2,0,2,1,1,1,4,2
120,120,11,0,5,2,2,2,2,1,4,4,2,1,3,2,50,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,3,2,3,3,2,2,2,3,2,3,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
121,121,11,0,5,2,2,2,2,1,4,4,2,3,2,2,50,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,3,3,2,2,2,3,2,3,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
122,122,11,0,5,2,2,2,2,1,4,4,2,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,2,2,2,3,2,3,2,2,2,2,2,4,2,2,2,2,0,2,2,2,2,4,2
123,123,11,0,5,2,2,2,2,1,4,4,2,1,3,1,30,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,2,3,3,2,2,2,3,2,3,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
124,124,11,0,5,2,2,2,2,1,4,4,2,3,1,1,25,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,3,2,3,3,2,2,2,3,2,3,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
125,125,11,0,5,2,2,2,2,1,4,4,2,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,2,2,2,3,2,3,2,2,2,2,2,4,2,2,2,2,0,2,2,2,2,4,2
126,126,11,0,5,2,2,2,2,1,4,4,2,3,2,1,30,1,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3,2,3,3,2,2,2,3,2,3,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
127,127,11,0,5,2,2,2,2,1,4,4,2,2,1,2,40,0,3,2,0,1,0,0,1,0,0,0,1,0,0,0,0,3,2,3,3,2,2,2,3,2,3,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
128,128,11,0,5,2,2,2,2,1,4,4,2,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,2,2,2,3,2,3,2,2,2,2,2,4,2,2,2,2,0,2,2,2,2,4,2
129,129,11,0,5,2,2,2,2,1,4,4,2,2,1,1,20,0,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,3,2,3,3,2,2,2,3,2,3,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
130,130,11,0,5,2,2,2,2,1,4,4,2,1,2,2,45,1,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0,3,2,3,3,2,2,2,3,2,3,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
131,131,11,0,5,2,2,2,2,1,4,4,2,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,2,2,2,3,2,3,2,2,2,2,2,4,2,2,2,2,0,2,2,2,2,4,2
132,132,12,0,5,3,4,1,0,1,4,2,2,2,1,1,20,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,3,2,3,3,1,3,1,3,3,3,3,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
133,133,12,0,5,3,4,1,0,1,4,2,2,3,3,2,55,0,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,3,2,3,3,1,3,1,3,3,3,3,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
134,134,12,0,5,3,4,1,0,1,4,2,2,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,1,3,1,3,3,3,3,2,2,2,3,4,2,2,2,2,0,2,2,2,3,4,2
135,135,12,0,5,3,4,1,0,1,4,2,2,1,1,2,40,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,3,3,1,3,1,3,3,3,3,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
136,136,12,0,5,3,4,1,0,1,4,2,2,1,1,1,20,0,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,3,2,3,3,1,3,1,3,3,3,3,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
137,137,12,0,5,3,4,1,0,1,4,2,2,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,1,3,1,3,3,3,3,2,2,2,3,4,2,2,2,2,0,2,2,2,3,4,2
138,138,12,0,5,3,4,1,0,1,4,2,2,3,2,1,30,0,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3,2,3,3,1,3,1,3,3,3,3,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
139,139,12,0,5,3,4,1,0,1,4,2,2,2,3,2,50,0,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,3,2,3,3,1,3,1,3,3,3,3,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
140,140,12,0,5,3,4,1,0,1,4,2,2,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,1,3,1,3,3,3,3,2,2,2,3,4,2,2,2,2,0,2,2,2,3,4,2
141,141,12,0,5,3,4,1,0,1,4,2,2,3,2,2,50,0,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,3,3,1,3,1,3,3,3,3,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
142,142,12,0,5,3,4,1,0,1,4,2,2,1,2,1,25,0,4,2,1,0,0,0,0,1,0,1,0,0,0,0,0,3,2,3,3,1,3,1,3,3,3,3,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
143,143,12,0,5,3,4,1,0,1,4,2,2,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,1,3,1,3,3,3,3,2,2,2,3,4,2,2,2,2,0,2,2,2,3,4,2
144,144,13,1,1,4,3,1,0,1,4,0,0,2,1,1,20,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2,3,2,2,2,1,1,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
145,145,13,1,1,4,3,1,0,1,4,0,0,3,1,2,45,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,1,2,3,2,2,2,1,1,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
146,146,13,1,1,4,3,1,0,1,4,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,2,2,2,1,1,2,1,1,2,0,1,1,4,4,0,1,1,0,1,0,1,1,4,4,0
147,147,13,1,1,4,3,1,0,1,4,0,0,3,1,2,45,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2,3,2,2,2,1,1,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
148,148,13,1,1,4,3,1,0,1,4,0,0,2,2,2,45,0,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,2,3,2,2,2,1,1,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
149,149,13,1,1,4,3,1,0,1,4,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,2,2,2,1,1,2,1,1,2,0,1,1,4,4,0,1,1,0,1,0,1,1,4,4,0
150,150,13,1,1,4,3,1,0,1,4,0,0,1,3,2,50,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,1,2,3,2,2,2,1,1,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
151,151,13,1,1,4,3,1,0,1,4,0,0,1,3,1,30,0,3,2,1,0,0,0,0,0,1,1,0,0,0,0,1,2,3,2,2,2,1,1,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
152,152,13,1,1,4,3,1,0,1,4,0,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,2,2,2,1,1,2,1,1,2,0,1,1,4,4,0,1,1,0,1,0,1,1,4,4,0
153,153,13,1,1,4,3,1,0,1,4,0,0,1,2,1,25,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2,3,2,2,2,1,1,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
154,154,13,1,1,4,3,1,0,1,4,0,0,2,3,1,30,0,4,2,0,1,0,0,0,0,1,1,0,0,0,0,1,2,3,2,2,2,1,1,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
155,155,13,1,1,4,3,1,0,1,4,0,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,2,2,2,1,1,2,1,1,2,0,1,1,4,4,0,1,1,0,1,0,1,1,4,4,0
156,156,14,0,2,4,3,2,3,1,4,4,3,1,1,2,40,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,4,2,2,3,2,2,0,1,4,4,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
157,157,14,0,2,4,3,2,3,1,4,4,3,1,3,1,30,1,1,2,1,0,0,0,0,0,1,1,0,0,1,1,0,4,2,2,3,2,2,0,1,4,4,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
158,158,14,0,2,4,3,2,3,1,4,4,3,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,1,0,4,2,2,3,2,2,0,1,4,4,4,1,2,0,4,4,1,2,0,3,0,1,2,0,4,4,3
159,159,14,0,2,4,3,2,3,1,4,4,3,1,3,2,50,0,2,1,1,0,0,0,0,0,1,0,1,0,1,1,0,4,2,2,3,2,2,0,1,4,4,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
160,160,14,0,2,4,3,2,3,1,4,4,3,3,1,1,25,0,2,2,0,0,1,0,1,0,0,1,0,0,1,1,0,4,2,2,3,2,2,0,1,4,4,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
161,161,14,0,2,4,3,2,3,1,4,4,3,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,1,1,0,4,2,2,3,2,2,0,1,4,4,4,1,2,0,4,4,1,2,0,3,0,1,2,0,4,4,3
162,162,14,0,2,4,3,2,3,1,4,4,3,2,1,1,20,0,3,1,0,1,0,0,1,0,0,1,0,0,1,1,0,4,2,2,3,2,2,0,1,4,4,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
163,163,14,0,2,4,3,2,3,1,4,4,3,2,2,2,45,0,3,2,0,1,0,0,0,1,0,0,1,0,1,1,0,4,2,2,3,2,2,0,1,4,4,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
164,164,14,0,2,4,3,2,3,1,4,4,3,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,1,1,0,4,2,2,3,2,2,0,1,4,4,4,1,2,0,4,4,1,2,0,3,0,1,2,0,4,4,3
165,165,14,0,2,4,3,2,3,1,4,4,3,3,2,1,30,1,4,1,0,0,1,0,0,1,0,1,0,0,1,1,0,4,2,2,3,2,2,0,1,4,4,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
166,166,14,0,2,4,3,2,3,1,4,4,3,3,3,2,55,0,4,2,0,0,1,0,0,0,1,0,1,0,1,1,0,4,2,2,3,2,2,0,1,4,4,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
167,167,14,0,2,4,3,2,3,1,4,4,3,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,1,1,0,4,2,2,3,2,2,0,1,4,4,4,1,2,0,4,4,1,2,0,3,0,1,2,0,4,4,3
168,168,15,0,5,3,2,2,3,0,4,2,2,2,3,2,50,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2,3,2,2,1,1,1,3,1,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0
169,169,15,0,5,3,2,2,3,0,4,2,2,3,1,1,25,0,1,2,0,0,1,0,1,0,0,1,0,0,0,1,0,2,3,2,2,1,1,1,3,1,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0
170,170,15,0,5,3,2,2,3,0,4,2,2,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,2,2,1,1,1,3,1,1,1,2,1,2,3,4,2,1,2,2,0,2,1,2,3,4,2
171,171,15,0,5,3,2,2,3,0,4,2,2,2,2,2,45,1,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2,3,2,2,1,1,1,3,1,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0
172,172,15,0,5,3,2,2,3,0,4,2,2,1,3,2,50,0,2,2,1,0,0,0,0,0,1,0,1,0,0,1,0,2,3,2,2,1,1,1,3,1,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0
173,173,15,0,5,3,2,2,3,0,4,2,2,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,2,2,1,1,1,3,1,1,1,2,1,2,3,4,2,1,2,2,0,2,1,2,3,4,2
174,174,15,0,5,3,2,2,3,0,4,2,2,1,2,1,25,1,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2,3,2,2,1,1,1,3,1,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0
175,175,15,0,5,3,2,2,3,0,4,2,2,3,2,2,50,0,3,2,0,0,1,0,0,1,0,0,1,0,0,1,0,2,3,2,2,1,1,1,3,1,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0
176,176,15,0,5,3,2,2,3,0,4,2,2,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,2,2,1,1,1,3,1,1,1,2,1,2,3,4,2,1,2,2,0,2,1,2,3,4,2
177,177,15,0,5,3,2,2,3,0,4,2,2,2,1,1,20,0,4,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2,3,2,2,1,1,1,3,1,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0
178,178,15,0,5,3,2,2,3,0,4,2,2,3,3,1,35,1,4,2,0,0,1,0,0,0,1,1,0,0,0,1,0,2,3,2,2,1,1,1,3,1,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0
179,179,15,0,5,3,2,2,3,0,4,2,2,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,2,2,1,1,1,3,1,1,1,2,1,2,3,4,2,1,2,2,0,2,1,2,3,4,2
180,180,16,1,5,6,2,2,3,1,4,4,2,2,1,2,40,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,3,1,1,0,0,0,4,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
181,181,16,1,5,6,2,2,3,1,4,4,2,1,2,2,45,1,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,3,1,1,0,0,0,4,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
182,182,16,1,5,6,2,2,3,1,4,4,2,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,1,0,0,0,4,1,1,2,2,0,2,6,4,2,0,2,2,1,2,0,2,6,4,2
183,183,16,1,5,6,2,2,3,1,4,4,2,2,3,1,30,0,2,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,3,1,1,0,0,0,4,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
184,184,16,1,5,6,2,2,3,1,4,4,2,3,2,2,50,0,2,2,0,0,1,0,0,1,0,0,1,0,0,1,0,1,3,1,1,0,0,0,4,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
185,185,16,1,5,6,2,2,3,1,4,4,2,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,1,0,0,0,4,1,1,2,2,0,2,6,4,2,0,2,2,1,2,0,2,6,4,2
186,186,16,1,5,6,2,2,3,1,4,4,2,2,3,1,30,0,3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,3,1,1,0,0,0,4,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
187,187,16,1,5,6,2,2,3,1,4,4,2,1,3,1,30,1,3,2,1,0,0,0,0,0,1,1,0,0,0,1,0,1,3,1,1,0,0,0,4,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
188,188,16,1,5,6,2,2,3,1,4,4,2,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,1,0,0,0,4,1,1,2,2,0,2,6,4,2,0,2,2,1,2,0,2,6,4,2
189,189,16,1,5,6,2,2,3,1,4,4,2,3,1,1,25,0,4,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,3,1,1,0,0,0,4,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
190,190,16,1,5,6,2,2,3,1,4,4,2,3,2,2,50,0,4,2,0,0,1,0,0,1,0,0,1,0,0,1,0,1,3,1,1,0,0,0,4,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
191,191,16,1,5,6,2,2,3,1,4,4,2,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,1,0,0,0,4,1,1,2,2,0,2,6,4,2,0,2,2,1,2,0,2,6,4,2
192,192,17,1,4,0,3,1,0,1,4,4,1,2,1,2,40,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,3,2,3,3,1,2,1,3,1,1,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
193,193,17,1,4,0,3,1,0,1,4,4,1,3,2,1,30,1,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,3,2,3,3,1,2,1,3,1,1,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
194,194,17,1,4,0,3,1,0,1,4,4,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,1,2,1,3,1,1,2,2,2,2,0,4,2,2,2,1,1,2,2,2,0,4,1
195,195,17,1,4,0,3,1,0,1,4,4,1,2,3,1,30,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,2,3,3,1,2,1,3,1,1,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
196,196,17,1,4,0,3,1,0,1,4,4,1,3,3,2,55,1,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0,3,2,3,3,1,2,1,3,1,1,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
197,197,17,1,4,0,3,1,0,1,4,4,1,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,1,2,1,3,1,1,2,2,2,2,0,4,2,2,2,1,1,2,2,2,0,4,1
198,198,17,1,4,0,3,1,0,1,4,4,1,1,2,2,45,1,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,3,2,3,3,1,2,1,3,1,1,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
199,199,17,1,4,0,3,1,0,1,4,4,1,1,1,2,40,0,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,3,3,1,2,1,3,1,1,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
200,200,17,1,4,0,3,1,0,1,4,4,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,1,2,1,3,1,1,2,2,2,2,0,4,2,2,2,1,1,2,2,2,0,4,1
201,201,17,1,4,0,3,1,0,1,4,4,1,3,1,1,25,0,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,3,2,3,3,1,2,1,3,1,1,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
202,202,17,1,4,0,3,1,0,1,4,4,1,1,2,2,45,1,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0,3,2,3,3,1,2,1,3,1,1,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
203,203,17,1,4,0,3,1,0,1,4,4,1,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,1,2,1,3,1,1,2,2,2,2,0,4,2,2,2,1,1,2,2,2,0,4,1
204,204,18,1,5,3,3,1,0,1,4,2,0,1,2,2,45,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,3,2,3,3,2,3,2,2,1,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
205,205,18,1,5,3,3,1,0,1,4,2,0,2,1,1,20,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,3,2,3,3,2,3,2,2,1,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
206,206,18,1,5,3,3,1,0,1,4,2,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,2,3,2,2,1,2,2,2,2,1,3,4,2,2,1,0,1,2,2,1,3,4,0
207,207,18,1,5,3,3,1,0,1,4,2,0,1,1,1,20,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,3,2,3,3,2,3,2,2,1,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
208,208,18,1,5,3,3,1,0,1,4,2,0,2,2,2,45,0,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,3,2,3,3,2,3,2,2,1,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
209,209,18,1,5,3,3,1,0,1,4,2,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,2,3,2,2,1,2,2,2,2,1,3,4,2,2,1,0,1,2,2,1,3,4,0
210,210,18,1,5,3,3,1,0,1,4,2,0,1,3,2,50,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,3,2,3,3,2,3,2,2,1,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
211,211,18,1,5,3,3,1,0,1,4,2,0,3,1,2,45,0,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,3,2,3,3,2,3,2,2,1,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
212,212,18,1,5,3,3,1,0,1,4,2,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,2,3,2,2,1,2,2,2,2,1,3,4,2,2,1,0,1,2,2,1,3,4,0
213,213,18,1,5,3,3,1,0,1,4,2,0,3,3,1,35,0,4,1,0,0,1,0,0,0,1,1,0,0,0,0,0,3,2,3,3,2,3,2,2,1,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
214,214,18,1,5,3,3,1,0,1,4,2,0,3,2,1,30,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,3,2,3,3,2,3,2,2,1,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
215,215,18,1,5,3,3,1,0,1,4,2,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,2,3,2,2,1,2,2,2,2,1,3,4,2,2,1,0,1,2,2,1,3,4,0
216,216,19,1,4,4,6,1,0,1,4,4,0,3,1,1,25,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,3,2,2,3,1,1,1,3,2,3,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
217,217,19,1,4,4,6,1,0,1,4,4,0,1,2,2,45,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,3,2,2,3,1,1,1,3,2,3,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
218,218,19,1,4,4,6,1,0,1,4,4,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,3,1,1,1,3,2,3,2,2,2,2,4,4,2,2,2,0,1,2,2,2,4,4,0
219,219,19,1,4,4,6,1,0,1,4,4,0,2,3,2,50,1,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,3,2,2,3,1,1,1,3,2,3,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
220,220,19,1,4,4,6,1,0,1,4,4,0,1,3,2,50,0,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,3,2,2,3,1,1,1,3,2,3,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
221,221,19,1,4,4,6,1,0,1,4,4,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,3,1,1,1,3,2,3,2,2,2,2,4,4,2,2,2,0,1,2,2,2,4,4,0
222,222,19,1,4,4,6,1,0,1,4,4,0,2,1,1,20,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,3,2,2,3,1,1,1,3,2,3,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
