GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,TRAIN_GA1,SM_GA1,CAR_GA1,CAR_HE,CAR_SEATS,TRAIN_SEATS,OBS_ID,alternative,alt_mode,alt_purpose,choice,TT,CO,HE,SEATS,GA1
2,0,1,12,COMM,0,1,2,1,3,0,2,0,1,2,1,0,1,0.0,0.0,0.0,0.59,0.48,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,106,SM_COMM,SM,COMM,1,0.59,0.48,0.2,0,0.0
2,0,1,12,COMM,0,1,2,1,3,0,2,0,1,2,1,0,1,0.0,0.0,0.0,0.62,0.49,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,107,SM_COMM,SM,COMM,1,0.62,0.49,0.3,0,0.0
2,0,1,12,COMM,0,1,2,1,3,0,2,0,1,2,1,0,1,0.0,0.0,0.0,0.62,0.5,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,108,SM_COMM,SM,COMM,1,0.62,0.5,0.3,0,0.0
2,0,1,13,COMM,0,1,2,1,3,1,1,0,1,17,1,0,1,0.0,0.0,0.0,0.86,0.4,0.3,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,109,SM_COMM,SM,COMM,1,0.86,0.4,0.3,1,0.0
2,0,1,13,COMM,0,1,2,1,3,1,1,0,1,17,1,0,1,0.0,0.0,0.0,0.89,0.32,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,110,SM_COMM,SM,COMM,1,0.89,0.32,0.3,0,0.0
2,0,1,13,COMM,0,1,2,1,3,1,1,0,1,17,1,0,1,0.0,0.0,0.0,0.93,0.32,0.2,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,111,SM_COMM,SM,COMM,1,0.93,0.32,0.2,1,0.0
2,0,1,13,COMM,0,1,2,1,3,1,1,0,1,17,1,0,1,0.0,0.0,0.0,0.93,0.32,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,112,SM_COMM,SM,COMM,1,0.93,0.32,0.1,0,0.0
2,0,1,13,COMM,0,1,2,1,3,1,1,0,1,17,1,0,1,0.0,0.0,0.0,0.93,0.34,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,113,SM_COMM,SM,COMM,1,0.93,0.34,0.3,0,0.0
2,0,1,13,COMM,0,1,2,1,3,1,1,0,1,17,1,0,1,0.0,0.0,0.0,0.93,0.34,0.2,1,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,114,SM_COMM,SM,COMM,0,0.93,0.34,0.2,1,0.0
2,0,1,13,COMM,0,1,2,1,3,1,1,0,1,17,1,0,1,0.0,0.0,0.0,0.89,0.42,0.1,1,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,115,SM_COMM,SM,COMM,0,0.89,0.42,0.1,1,0.0
2,0,1,13,COMM,0,1,2,1,3,1,1,0,1,17,1,0,1,0.0,0.0,0.0,0.86,0.36,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,116,SM_COMM,SM,COMM,1,0.86,0.36,0.2,0,0.0
2,0,1,13,COMM,0,1,2,1,3,1,1,0,1,17,1,0,1,0.0,0.0,0.0,0.93,0.46,0.2,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,117,SM_COMM,SM,COMM,1,0.93,0.46,0.2,1,0.0
2,0,1,14,COMM,0,1,2,1,3,1,2,0,1,17,1,1,1,0.0,0.0,0.0,0.77,0.38,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,118,SM_COMM,SM,COMM,1,0.77,0.38,0.2,0,0.0
2,0,1,14,COMM,0,1,2,1,3,1,2,0,1,17,1,1,1,0.0,0.0,0.0,0.74,0.36,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,119,SM_COMM,SM,COMM,1,0.74,0.36,0.1,0,0.0
2,0,1,14,COMM,0,1,2,1,3,1,2,0,1,17,1,1,1,0.0,0.0,0.0,0.81,0.43,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,120,SM_COMM,SM,COMM,1,0.81,0.43,0.3,0,0.0
2,0,1,14,COMM,0,1,2,1,3,1,2,0,1,17,1,1,1,0.0,0.0,0.0,0.77,0.38,0.2,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,121,SM_COMM,SM,COMM,0,0.77,0.38,0.2,0,0.0
2,0,1,14,COMM,0,1,2,1,3,1,2,0,1,17,1,1,1,0.0,0.0,0.0,0.77,0.28,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,122,SM_COMM,SM,COMM,1,0.77,0.28,0.2,0,0.0
2,0,1,14,COMM,0,1,2,1,3,1,2,0,1,17,1,1,1,0.0,0.0,0.0,0.74,0.35,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,123,SM_COMM,SM,COMM,1,0.74,0.35,0.1,0,0.0
2,0,1,14,COMM,0,1,2,1,3,1,2,0,1,17,1,1,1,0.0,0.0,0.0,0.81,0.43,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,124,SM_COMM,SM,COMM,1,0.81,0.43,0.1,0,0.0
2,0,1,14,COMM,0,1,2,1,3,1,2,0,1,17,1,1,1,0.0,0.0,0.0,0.81,0.29,0.3,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,125,SM_COMM,SM,COMM,0,0.81,0.29,0.3,0,0.0
2,0,1,14,COMM,0,1,2,1,3,1,2,0,1,17,1,1,1,0.0,0.0,0.0,0.74,0.32,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,126,SM_COMM,SM,COMM,1,0.74,0.32,0.1,0,0.0
2,0,1,15,COMM,0,1,2,1,3,1,2,0,17,1,1,0,1,0.0,0.0,0.0,0.41,0.31,0.3,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,127,SM_COMM,SM,COMM,1,0.41,0.31,0.3,1,0.0
2,0,1,15,COMM,0,1,2,1,3,1,2,0,17,1,1,0,1,0.0,0.0,0.0,0.48,0.26,0.2,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,128,SM_COMM,SM,COMM,1,0.48,0.26,0.2,1,0.0
2,0,1,15,COMM,0,1,2,1,3,1,2,0,17,1,1,0,1,0.0,0.0,0.0,0.44,0.24,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,129,SM_COMM,SM,COMM,1,0.44,0.24,0.3,0,0.0
2,0,1,15,COMM,0,1,2,1,3,1,2,0,17,1,1,0,1,0.0,0.0,0.0,0.48,0.26,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,130,SM_COMM,SM,COMM,1,0.48,0.26,0.1,0,0.0
2,0,1,15,COMM,0,1,2,1,3,1,2,0,17,1,1,0,1,0.0,0.0,0.0,0.48,0.26,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,131,SM_COMM,SM,COMM,1,0.48,0.26,0.3,0,0.0
2,0,1,15,COMM,0,1,2,1,3,1,2,0,17,1,1,0,1,0.0,0.0,0.0,0.48,0.26,0.2,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,132,SM_COMM,SM,COMM,1,0.48,0.26,0.2,1,0.0
2,0,1,15,COMM,0,1,2,1,3,1,2,0,17,1,1,0,1,0.0,0.0,0.0,0.44,0.32,0.1,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,133,SM_COMM,SM,COMM,1,0.44,0.32,0.1,1,0.0
2,0,1,15,COMM,0,1,2,1,3,1,2,0,17,1,1,0,1,0.0,0.0,0.0,0.41,0.28,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,134,SM_COMM,SM,COMM,1,0.41,0.28,0.2,0,0.0
2,0,1,15,COMM,0,1,2,1,3,1,2,0,17,1,1,0,1,0.0,0.0,0.0,0.48,0.4,0.2,1,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,135,SM_COMM,SM,COMM,0,0.48,0.4,0.2,1,0.0
2,0,1,16,COMM,0,1,2,1,3,1,2,0,25,1,1,1,1,0.0,0.0,0.0,0.79,0.66,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,136,SM_COMM,SM,COMM,1,0.79,0.66,0.1,0,0.0
2,0,1,16,COMM,0,1,2,1,3,1,2,0,25,1,1,1,1,0.0,0.0,0.0,0.71,0.8,0.1,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,137,SM_COMM,SM,COMM,1,0.71,0.8,0.1,1,0.0
2,0,1,16,COMM,0,1,2,1,3,1,2,0,25,1,1,1,1,0.0,0.0,0.0,0.65,0.74,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,138,SM_COMM,SM,COMM,1,0.65,0.74,0.2,0,0.0
2,0,1,16,COMM,0,1,2,1,3,1,2,0,25,1,1,1,1,0.0,0.0,0.0,0.65,0.74,0.3,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,139,SM_COMM,SM,COMM,1,0.65,0.74,0.3,1,0.0
2,0,1,16,COMM,0,1,2,1,3,1,2,0,25,1,1,1,1,0.0,0.0,0.0,0.65,0.7,0.3,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,140,SM_COMM,SM,COMM,1,0.65,0.7,0.3,1,0.0
2,0,1,16,COMM,0,1,2,1,3,1,2,0,25,1,1,1,1,0.0,0.0,0.0,0.71,0.62,0.1,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,141,SM_COMM,SM,COMM,1,0.71,0.62,0.1,1,0.0
2,0,1,16,COMM,0,1,2,1,3,1,2,0,25,1,1,1,1,0.0,0.0,0.0,0.65,0.78,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,142,SM_COMM,SM,COMM,1,0.65,0.78,0.2,0,0.0
2,0,1,16,COMM,0,1,2,1,3,1,2,0,25,1,1,1,1,0.0,0.0,0.0,0.71,0.8,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,143,SM_COMM,SM,COMM,1,0.71,0.8,0.3,0,0.0
2,0,1,16,COMM,0,1,2,1,3,1,2,0,25,1,1,1,1,0.0,0.0,0.0,0.71,0.8,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,144,SM_COMM,SM,COMM,1,0.71,0.8,0.3,0,0.0
2,0,1,17,COMM,0,2,1,0,1,1,2,0,1,2,1,1,1,0.0,0.0,0.0,0.61,0.26,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,145,SM_COMM,SM,COMM,1,0.61,0.26,0.1,0,0.0
2,0,1,17,COMM,0,2,1,0,1,1,2,0,1,2,1,1,1,0.0,0.0,0.0,0.57,0.31,0.1,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,146,SM_COMM,SM,COMM,1,0.57,0.31,0.1,1,0.0
2,0,1,17,COMM,0,2,1,0,1,1,2,0,1,2,1,1,1,0.0,0.0,0.0,0.54,0.28,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,147,SM_COMM,SM,COMM,1,0.54,0.28,0.2,0,0.0
2,0,1,17,COMM,0,2,1,0,1,1,2,0,1,2,1,1,1,0.0,0.0,0.0,0.54,0.28,0.3,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,148,SM_COMM,SM,COMM,1,0.54,0.28,0.3,1,0.0
2,0,1,17,COMM,0,2,1,0,1,1,2,0,1,2,1,1,1,0.0,0.0,0.0,0.54,0.28,0.3,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,149,SM_COMM,SM,COMM,1,0.54,0.28,0.3,1,0.0
2,0,1,17,COMM,0,2,1,0,1,1,2,0,1,2,1,1,1,0.0,0.0,0.0,0.57,0.24,0.1,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,150,SM_COMM,SM,COMM,1,0.57,0.24,0.1,1,0.0
2,0,1,17,COMM,0,2,1,0,1,1,2,0,1,2,1,1,1,0.0,0.0,0.0,0.54,0.3,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,151,SM_COMM,SM,COMM,1,0.54,0.3,0.2,0,0.0
2,0,1,17,COMM,0,2,1,0,1,1,2,0,1,2,1,1,1,0.0,0.0,0.0,0.57,0.31,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,152,SM_COMM,SM,COMM,1,0.57,0.31,0.3,0,0.0
2,0,1,17,COMM,0,2,1,0,1,1,2,0,1,2,1,1,1,0.0,0.0,0.0,0.57,0.31,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,153,SM_COMM,SM,COMM,1,0.57,0.31,0.3,0,0.0
2,0,1,18,COMM,0,2,1,0,3,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.95,0.27,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,154,SM_COMM,SM,COMM,1,0.95,0.27,0.1,0,0.0
2,0,1,18,COMM,0,2,1,0,3,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.89,0.32,0.1,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,155,SM_COMM,SM,COMM,1,0.89,0.32,0.1,1,0.0
2,0,1,18,COMM,0,2,1,0,3,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.84,0.3,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,156,SM_COMM,SM,COMM,1,0.84,0.3,0.2,0,0.0
2,0,1,18,COMM,0,2,1,0,3,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.84,0.3,0.3,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,157,SM_COMM,SM,COMM,1,0.84,0.3,0.3,1,0.0
2,0,1,18,COMM,0,2,1,0,3,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.84,0.28,0.3,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,158,SM_COMM,SM,COMM,1,0.84,0.28,0.3,1,0.0
2,0,1,18,COMM,0,2,1,0,3,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.89,0.25,0.1,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,159,SM_COMM,SM,COMM,1,0.89,0.25,0.1,1,0.0
2,0,1,18,COMM,0,2,1,0,3,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.84,0.3,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,160,SM_COMM,SM,COMM,1,0.84,0.3,0.2,0,0.0
2,0,1,18,COMM,0,2,1,0,3,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.89,0.32,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,161,SM_COMM,SM,COMM,1,0.89,0.32,0.3,0,0.0
2,0,1,18,COMM,0,2,1,0,3,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.89,0.32,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,162,SM_COMM,SM,COMM,1,0.89,0.32,0.3,0,0.0
2,0,1,19,COMM,0,2,1,1,1,0,1,0,1,17,1,1,1,0.0,0.0,0.0,1.21,0.27,0.3,1,0.0,0.0,CAR,0.0,0.0,0,0,0,0,163,SM_COMM,SM,COMM,0,1.21,0.27,0.3,1,0.0
2,0,1,19,COMM,0,2,1,1,1,0,1,0,1,17,1,1,1,0.0,0.0,0.0,1.28,0.23,0.1,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,164,SM_COMM,SM,COMM,0,1.28,0.23,0.1,0,0.0
2,0,1,19,COMM,0,2,1,1,1,0,1,0,1,17,1,1,1,0.0,0.0,0.0,1.24,0.22,0.3,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,165,SM_COMM,SM,COMM,0,1.24,0.22,0.3,0,0.0
2,0,1,19,COMM,0,2,1,1,1,0,1,0,1,17,1,1,1,0.0,0.0,0.0,1.28,0.23,0.2,1,0.0,0.0,CAR,0.0,0.0,0,0,0,0,166,SM_COMM,SM,COMM,0,1.28,0.23,0.2,1,0.0
2,0,1,19,COMM,0,2,1,1,1,0,1,0,1,17,1,1,1,0.0,0.0,0.0,1.28,0.24,0.3,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,167,SM_COMM,SM,COMM,0,1.28,0.24,0.3,0,0.0
2,0,1,19,COMM,0,2,1,1,1,0,1,0,1,17,1,1,1,0.0,0.0,0.0,1.28,0.24,0.2,1,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,168,SM_COMM,SM,COMM,0,1.28,0.24,0.2,1,0.0
2,0,1,19,COMM,0,2,1,1,1,0,1,0,1,17,1,1,1,0.0,0.0,0.0,1.24,0.28,0.1,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,169,SM_COMM,SM,COMM,1,1.24,0.28,0.1,1,0.0
2,0,1,19,COMM,0,2,1,1,1,0,1,0,1,17,1,1,1,0.0,0.0,0.0,1.21,0.25,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,170,SM_COMM,SM,COMM,1,1.21,0.25,0.2,0,0.0
2,0,1,19,COMM,0,2,1,1,1,0,1,0,1,17,1,1,1,0.0,0.0,0.0,1.28,0.31,0.2,1,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,171,SM_COMM,SM,COMM,0,1.28,0.31,0.2,1,0.0
2,0,1,20,COMM,0,2,2,1,2,0,1,0,1,2,1,1,1,0.0,0.0,0.0,0.96,0.32,0.3,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,172,SM_COMM,SM,COMM,1,0.96,0.32,0.3,1,0.0
2,0,1,20,COMM,0,2,2,1,2,0,1,0,1,2,1,1,1,0.0,0.0,0.0,0.99,0.27,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,173,SM_COMM,SM,COMM,1,0.99,0.27,0.3,0,0.0
2,0,1,20,COMM,0,2,2,1,2,0,1,0,1,2,1,1,1,0.0,0.0,0.0,1.03,0.28,0.2,1,0.0,0.0,CAR,0.0,0.0,0,0,0,0,174,SM_COMM,SM,COMM,0,1.03,0.28,0.2,1,0.0
2,0,1,20,COMM,0,2,2,1,2,0,1,0,1,2,1,1,1,0.0,0.0,0.0,1.03,0.28,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,175,SM_COMM,SM,COMM,1,1.03,0.28,0.1,0,0.0
2,0,1,20,COMM,0,2,2,1,2,0,1,0,1,2,1,1,1,0.0,0.0,0.0,1.03,0.28,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,176,SM_COMM,SM,COMM,1,1.03,0.28,0.3,0,0.0
2,0,1,20,COMM,0,2,2,1,2,0,1,0,1,2,1,1,1,0.0,0.0,0.0,1.03,0.28,0.2,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,177,SM_COMM,SM,COMM,1,1.03,0.28,0.2,1,0.0
2,0,1,20,COMM,0,2,2,1,2,0,1,0,1,2,1,1,1,0.0,0.0,0.0,0.99,0.34,0.1,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,178,SM_COMM,SM,COMM,1,0.99,0.34,0.1,1,0.0
2,0,1,20,COMM,0,2,2,1,2,0,1,0,1,2,1,1,1,0.0,0.0,0.0,0.96,0.3,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,179,SM_COMM,SM,COMM,1,0.96,0.3,0.2,0,0.0
2,0,1,20,COMM,0,2,2,1,2,0,1,0,1,2,1,1,1,0.0,0.0,0.0,1.03,0.38,0.2,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,180,SM_COMM,SM,COMM,1,1.03,0.38,0.2,1,0.0
2,0,1,21,COMM,0,3,1,0,2,1,4,0,25,2,1,0,1,0.0,0.0,0.0,0.57,1.06,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,181,SM_COMM,SM,COMM,1,0.57,1.06,0.2,0,0.0
2,0,1,21,COMM,0,3,1,0,2,1,4,0,25,2,1,0,1,0.0,0.0,0.0,0.52,0.99,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,182,SM_COMM,SM,COMM,1,0.52,0.99,0.1,0,0.0
2,0,1,21,COMM,0,3,1,0,2,1,4,0,25,2,1,0,1,0.0,0.0,0.0,0.63,1.23,0.3,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,183,SM_COMM,SM,COMM,0,0.63,1.23,0.3,0,0.0
2,0,1,21,COMM,0,3,1,0,2,1,4,0,25,2,1,0,1,0.0,0.0,0.0,0.57,1.06,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,184,SM_COMM,SM,COMM,1,0.57,1.06,0.2,0,0.0
2,0,1,21,COMM,0,3,1,0,2,1,4,0,25,2,1,0,1,0.0,0.0,0.0,0.57,0.83,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,185,SM_COMM,SM,COMM,1,0.57,0.83,0.2,0,0.0
2,0,1,21,COMM,0,3,1,0,2,1,4,0,25,2,1,0,1,0.0,0.0,0.0,0.52,0.99,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,186,SM_COMM,SM,COMM,1,0.52,0.99,0.1,0,0.0
2,0,1,21,COMM,0,3,1,0,2,1,4,0,25,2,1,0,1,0.0,0.0,0.0,0.63,1.23,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,187,SM_COMM,SM,COMM,1,0.63,1.23,0.1,0,0.0
2,0,1,21,COMM,0,3,1,0,2,1,4,0,25,2,1,0,1,0.0,0.0,0.0,0.63,0.86,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,188,SM_COMM,SM,COMM,1,0.63,0.86,0.3,0,0.0
2,0,1,21,COMM,0,3,1,0,2,1,4,0,25,2,1,0,1,0.0,0.0,0.0,0.52,0.91,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,189,SM_COMM,SM,COMM,1,0.52,0.91,0.1,0,0.0
2,0,1,22,COMM,0,3,2,0,5,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.43,0.62,0.1,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,190,SM_COMM,SM,COMM,0,0.43,0.62,0.1,0,0.0
2,0,1,22,COMM,0,3,2,0,5,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.39,0.8,0.1,1,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,191,SM_COMM,SM,COMM,0,0.39,0.8,0.1,1,0.0
2,0,1,22,COMM,0,3,2,0,5,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.36,0.71,0.2,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,192,SM_COMM,SM,COMM,0,0.36,0.71,0.2,0,0.0
2,0,1,22,COMM,0,3,2,0,5,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.36,0.71,0.3,1,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,193,SM_COMM,SM,COMM,0,0.36,0.71,0.3,1,0.0
2,0,1,22,COMM,0,3,2,0,5,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.36,0.65,0.3,1,0.0,0.0,CAR,0.0,0.0,0,0,0,0,194,SM_COMM,SM,COMM,0,0.36,0.65,0.3,1,0.0
2,0,1,22,COMM,0,3,2,0,5,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.39,0.57,0.1,1,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,195,SM_COMM,SM,COMM,0,0.39,0.57,0.1,1,0.0
2,0,1,22,COMM,0,3,2,0,5,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.36,0.71,0.2,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,196,SM_COMM,SM,COMM,0,0.36,0.71,0.2,0,0.0
2,0,1,22,COMM,0,3,2,0,5,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.39,0.76,0.3,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,197,SM_COMM,SM,COMM,0,0.39,0.76,0.3,0,0.0
2,0,1,22,COMM,0,3,2,0,5,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.39,0.8,0.3,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,198,SM_COMM,SM,COMM,0,0.39,0.8,0.3,0,0.0
2,0,1,23,COMM,0,3,2,1,2,1,2,0,15,1,1,1,1,0.0,0.0,0.0,0.49,0.68,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,199,SM_COMM,SM,COMM,1,0.49,0.68,0.2,0,0.0
2,0,1,23,COMM,0,3,2,1,2,1,2,0,15,1,1,1,1,0.0,0.0,0.0,0.46,0.63,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,200,SM_COMM,SM,COMM,1,0.46,0.63,0.1,0,0.0
2,0,1,23,COMM,0,3,2,1,2,1,2,0,15,1,1,1,1,0.0,0.0,0.0,0.53,0.83,0.3,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,201,SM_COMM,SM,COMM,0,0.53,0.83,0.3,0,0.0
2,0,1,23,COMM,0,3,2,1,2,1,2,0,15,1,1,1,1,0.0,0.0,0.0,0.49,0.7,0.2,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,202,SM_COMM,SM,COMM,0,0.49,0.7,0.2,0,0.0
2,0,1,23,COMM,0,3,2,1,2,1,2,0,15,1,1,1,1,0.0,0.0,0.0,0.49,0.5,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,203,SM_COMM,SM,COMM,1,0.49,0.5,0.2,0,0.0
2,0,1,23,COMM,0,3,2,1,2,1,2,0,15,1,1,1,1,0.0,0.0,0.0,0.46,0.63,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,204,SM_COMM,SM,COMM,1,0.46,0.63,0.1,0,0.0
2,0,1,23,COMM,0,3,2,1,2,1,2,0,15,1,1,1,1,0.0,0.0,0.0,0.53,0.83,0.1,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,205,SM_COMM,SM,COMM,0,0.53,0.83,0.1,0,0.0
2,0,1,23,COMM,0,3,2,1,2,1,2,0,15,1,1,1,1,0.0,0.0,0.0,0.53,0.52,0.3,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,206,SM_COMM,SM,COMM,0,0.53,0.52,0.3,0,0.0
2,0,1,23,COMM,0,3,2,1,2,1,2,0,15,1,1,1,1,0.0,0.0,0.0,0.46,0.58,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,207,SM_COMM,SM,COMM,1,0.46,0.58,0.1,0,0.0
2,0,1,24,COMM,0,3,2,1,3,1,2,0,17,2,1,0,1,0.0,0.0,0.0,0.6,1.28,0.3,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,208,SM_COMM,SM,COMM,1,0.6,1.28,0.3,1,0.0
2,0,1,24,COMM,0,3,2,1,3,1,2,0,17,2,1,0,1,0.0,0.0,0.0,0.66,1.03,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,209,SM_COMM,SM,COMM,1,0.66,1.03,0.3,0,0.0
2,0,1,24,COMM,0,3,2,1,3,1,2,0,17,2,1,0,1,0.0,0.0,0.0,0.74,1.08,0.2,1,0.0,0.0,SM,0.0,0.0,0,0,0,0,210,SM_COMM,SM,COMM,1,0.74,1.08,0.2,1,0.0
2,0,1,24,COMM,0,3,2,1,3,1,2,0,17,2,1,0,1,0.0,0.0,0.0,0.74,1.08,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,211,SM_COMM,SM,COMM,1,0.74,1.08,0.1,0,0.0
2,0,1,24,COMM,0,3,2,1,3,1,2,0,17,2,1,0,1,0.0,0.0,0.0,0.74,1.11,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,212,SM_COMM,SM,COMM,1,0.74,1.11,0.3,0,0.0
