recorded_date,response_id,Bridge,interview_station,gender,travel_mode,travel_mode_other,travel_group,mobility_aid,mobility_aid_other,travelled_before,trip_start_suburb,trip_end_suburb,trip_reason,trip_reason_other,trip_frequency,impact_time,impact_comfort,impact_safety,impact_connectivity,pattern_change_mode,pattern_change_time,pattern_change_freq,pattern_change_places,trip_alternative,age,postcode,education,employment_status,currently_studying,drivers_licence,household_under15,household_15_17,household_18plus,bridge_feedback
12/05/2025 15:35,R_98N7OjYGGYhNyxS,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo pointT,Kangaroo point,To experience the bridge,,Few times a month,Yes,Yes,,Yes,Yes,Yes,,Yes,Used a longer route,50-54,4121,Graduate Diploma and Graduate Certificate,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,3,Kangaroo Point to Southbank commuting is easier.
12/05/2025 15:39,R_4EYbgonB0VbpjoO,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with one other person,No,,No,Gardens point,Gardens point,Fitness/exercise,,Rarely,No,Yes,Yes,Maybe,No,No,No,No,Not travelled,70-74,3143,Bachelor Degree,Retired or on an age pension,No,Car licence,0,0,2,
12/05/2025 15:43,R_4Cgs7Mx2EKkotf3,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,No,Kangaroo point,Kangaroo point,Commute to my workplace,,Daily,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Used a longer route,25-29,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,No licence,0,0,3,
12/05/2025 15:44,R_93g0Hm65wAZR4GJ,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,Yes,Newstead,Newstead,Commute related to work,,Few times a week,No,Yes,Yes,Yes,Maybe,No,No,No,Used a longer route,55-59,4006,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
12/05/2025 15:44,R_91z4aLMZgK4K2Dx,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo point,Kangaroo point,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a ferry,35-39,4109,Prefer not to answer,Not currently working for any other reason,No,Car licence,1,0,2,
12/05/2025 15:48,R_4KvFdUDJ4fPichh,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Kangaroo point,Kangaroo point,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Maybe,Yes,No,Yes,Yes,Used a ferry,65-69,4169,Postgraduate Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,2,Happy
12/05/2025 15:49,R_9nInp6xc2j582dP,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Kangaroo point,City,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,No,No,No,Yes,Used a ferry,35-39,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
12/05/2025 15:52,R_9YyK0adQdyfy9Xn,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with one other person,No,,No,Gardens point,Gardens point,Commute related to work,,Rarely,Yes,Yes,Yes,Yes,No,No,No,No,Used a ferry,50-54,4165,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Other Licence",0,0,4,Happy
12/05/2025 15:54,R_9CBv0KPnHfRaDl9,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Kangaroo point ,City,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Used a longer route,55-59,4169,Advanced Diploma and Diploma,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
12/05/2025 15:54,R_9ATa5JLEzPqUhNL,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,Clayfield,Clayfield,Fitness/exercise,,Rarely,No,Yes,No,No,No,No,No,No,Not travelled,60-64,4011,Bachelor Degree,Retired or on an age pension,No,Car licence,0,0,2,
12/05/2025 15:59,R_9xOtXmbNzmws97r,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,No,Kangaroo point,Kangaroo point,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Used a bus,45-49,4711,Advanced Diploma and Diploma,Employed (paid work) typically working 35 hours or more in a week,Yes,Car licence,2,1,2,Happy
12/05/2025 15:59,R_4pr7K24mYugb3p0,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with one other person,No,,Yes,Newsteead,Newstead,Visiting family/ friends/relatives/ social visit,,Few times a week,Yes,Yes,Yes,Maybe,No,No,No,Yes,Used a longer route,30-34,4006,Bachelor Degree,Volunteer/ unpaid work,No,Car licence,0,0,2,
12/05/2025 16:01,R_9HLWaQtBe7w3oFX,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Kangaroo point ,Kangaroo point ,Fitness/exercise,,Few times a month,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Used a ferry,70-74,4160,Postgraduate Degree,Retired or on an age pension,No,Car licence,0,0,2,
12/05/2025 16:03,R_4MMpzHKbYlVJUqw,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,No,Newfarm,Newfarm,Fitness/exercise,,Few times a month,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Not travelled,30-34,4005,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,"Helps connect the riverwalk and walking tracks, connecting suburbs "
12/05/2025 16:03,R_9mEkiNQP3VAYorZ,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,No,Kangaroo point,Spring hill,To visit Entertainment,,Few times a month,Yes,Yes,Maybe,Yes,Yes,Yes,Maybe,Yes,Used a longer route,18-24,7004,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,1,0,3,
12/05/2025 16:03,R_4SehDNu9MnDT7BR,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with one other person,No,,No,Newfarm ,Newfarm,Fitness/exercise,,Few times a week,No,Yes,Yes,Yes,No,No,No,Yes,Not travelled,30-34,4005,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,0,
12/05/2025 16:10,R_4cpVANBCRkcqKv7,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Brisbane ,Brisbane ,To experience the bridge,,Rarely,No,No,No,No,No,No,No,No,Not travelled,55-59,2022,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,Yes,Car licence,0,0,1,
12/05/2025 16:12,R_9AZMCzFzeak5cBB,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with one other person,No,,No,City,City,To experience the bridge,,Rarely,Yes,Yes,Yes,Maybe,No,No,No,No,Not travelled,40-44,2641,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Other Licence",2,0,2,
12/05/2025 16:15,R_4GIkItSYHhYF6Vt,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,Yes,Hamilton,Hamilton,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Maybe,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,50-54,4007,Bachelor Degree,Prefer not to answer,Yes,Car licence,0,0,2,
12/05/2025 16:20,R_44wdT9vS54H3uEh,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with one other person,No,,Yes,Kangaroo point ,Kangaroo point,Fitness/exercise,,Few times a month,No,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,70-74,4170,Postgraduate Degree,Retired or on an age pension,No,"Car licence,Motorcycle licence",0,0,2,
12/05/2025 16:21,R_9KeiYXcKKf3ve5U,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Kangaroo point ,Kangaroo point,Commute to my workplace,,Daily,Yes,Yes,Yes,Maybe,No,Yes,No,Yes,Used a shorter route,60-64,4169,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,Likes that pedestrians and cyclist infrastructure are both very good
12/05/2025 16:27,R_41ik7UOkzl48KXO,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,Yes,Hamilton,Hamilton,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,No,No,No,No,Used a longer route,55-59,4007,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
12/05/2025 16:28,R_4iISvrD8diSAUTv,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Wollongabba,Wollongabba,Commute to my workplace,,Daily,No,Maybe,No,Maybe,No,No,No,Yes,Used a shorter route,25-29,4151,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Other Licence",0,0,3,
12/05/2025 16:29,R_4mDT1CV5VTUgzRi,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Kangaroo point,Kangaroo point,Fitness/exercise,,Few times a week,Maybe,,Yes,Yes,Yes,No,No,No,Used a ferry,65-69,4169,Postgraduate Degree,Retired or on an age pension,No,Car licence,0,0,2,
12/05/2025 16:38,R_9P42HjtAVeF5CRX,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,Yes,Hamilton,Hamilton ,Fitness/exercise,,Few times a week,No,No,Yes,Yes,No,No,No,No,Used a longer route,45-49,6743,Certificate III & IV,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,
12/05/2025 16:40,R_4U5SNaNRPU5PHkl,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,No,City,Kangaroo Point,Fitness/exercise,,Rarely,No,Yes,Yes,Yes,No,No,No,No,Not travelled,25-29,,Bachelor Degree,"Employed (paid work) typically working less than 35 hours a week,Volunteer/ unpaid work",No,Car licence,0,0,0,
12/05/2025 16:43,R_9HwBrq3vNgWkYVo,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Newfarm,Newfarm,Fitness/exercise,,Few times a week,No,Yes,Yes,Yes,No,No,Yes,Yes,Used a shorter route,18-24,4121,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,Yes,Car licence,0,0,4,
12/05/2025 16:46,R_9dDGli1dCuGPox9,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Kangaroo point,As above,Fitness/exercise,,On most weekends,Yes,Yes,,No,Yes,No,No,No,Used a ferry,65-69,4169,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,0,
12/05/2025 16:54,R_9elBrLFGlLfFeob,Kangaroo Point Bridge,Kangaroo point landing,Male,Personal E-bike  ,,with one other person,No,,Yes,West end,Kangaroo point,To experience the bridge,,Few times a month,Yes,Yes,Yes,Yes,Yes,No,Maybe,Yes,Used a longer route,50-54,4169,Certificate III & IV,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Other Licence",0,0,3,
12/05/2025 16:54,R_9FLjMpxhoE04HY2,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,Yes,Newstead,Newstead,Fitness/exercise,,Daily,No,No,Yes,Yes,Yes,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,70-74,4006,Bachelor Degree,Retired or on an age pension,No,Car licence,0,0,2,
12/05/2025 16:55,R_4rPp6KHGY6IZZn9,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,Newstwad,Newstead,Commute to my workplace,,Rarely,No,No,No,No,No,,,,Used a longer route,75-79,4006,Years 9 and below,Retired or on an age pension,No,No licence,0,0,1,
12/05/2025 16:59,R_9396Ze35EAGg6Fm,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Kangaroo point,Kangaroo point ,Commute to my workplace,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Used a longer route,45-49,4168,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,1,0,2,
12/05/2025 16:59,R_9LGnbzRbinNGMJ8,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,No,Bowen Hills,Bowen Hills,"Other activity, please specify",Walk the dog,Daily,No,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,40-44,4006,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
12/05/2025 16:59,R_9ezc9WbaqvemxA6,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Kangaroo point,Kangaroo point,To go shopping,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a ferry,25-29,4169,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,Really likes the bridge. Thinks it is very convenient 
12/05/2025 17:06,R_9CBuj3ARFPu0ez8,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Gardens point,Kangaroo point,Fitness/exercise,,Daily,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,Used a car (as a driver),30-34,4000,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,Would like more bridges like this
12/05/2025 17:11,R_4DxBHEq2ITEb1u1,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,Yes,City,Kangaroo point,Commute to my workplace,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a longer route,60-64,4169,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,"Really like the bridge
"
12/05/2025 17:13,R_9OXP3ML5JH7ksNj,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Kangaroo Point,City,Commute related to work,,Daily,Yes,Yes,No,Yes,No,No,No,No,Used a longer route,55-59,4078,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Other Licence",0,0,5,
12/05/2025 17:16,R_9EANjxKe3UPj3Om,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,No,Gardens point,Gardens point,To visit a park,,Daily,Maybe,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Travelled to someplace else for the same purpose/reason/activity,30-34,4000,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,Really likes the bridge
12/05/2025 17:19,R_4CgruDg11a2nK47,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo point,Kangaroo point,Fitness/exercise,,Few times a week,Maybe,Yes,Yes,Yes,No,No,Yes,Yes,Used a longer route,18-24,4152,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,Yes,Car licence,1,0,3,Really likes the bridge
12/05/2025 17:21,R_9EasJDSu38nqgNo,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Kangaroo point ,City,Commute to my workplace,,Daily,Yes,Yes,Yes,Yes,No,,Yes,No,Used a longer route,30-34,4169,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
12/05/2025 17:25,R_9diJU4VKDB3q1GV,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Kangaroo point,Cbd,Commute to my workplace,,Daily,Yes,Yes,Yes,Yes,Yes,No,No,No,Used a ferry,40-44,4169,Advanced Diploma and Diploma,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
12/05/2025 17:25,R_4v0rgzJBbh7viQD,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with one other person,No,,Yes,South bank,South bank,To visit Entertainment,,On most weekends,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a car (as a driver),18-24,4113,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,0,0,3,
12/05/2025 17:29,R_4k8EEryilFltDqx,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Eagle st,Kangaroo point,Commute to my workplace,,Daily,No,Yes,No,Maybe,Yes,No,No,No,Used a bus,65-69,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
12/05/2025 17:30,R_4dp4K4TsDxtfR8k,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Kangaroo point,City,Commute to my workplace,,Daily,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Used a bus,45-49,4169,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence",0,0,2,
12/05/2025 17:33,R_4Q00pIH5nNLmdLZ,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,No,City ,City,Fitness/exercise,,Rarely,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,Not travelled,30-34,4000,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,No licence,0,0,1,The bridge is great
12/05/2025 17:35,R_4hGA16xxuHxfA4N,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,East brisbane,Cbd,Commute to my workplace,,Daily,No,Yes,No,Yes,Yes,Yes,Yes,No,Used a bus,25-29,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,No licence,0,0,2,
12/05/2025 17:37,R_92xaozA6WqcqHv7,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with one other person,No,,Yes,Kangaroo point,Kangaroo point ,To go shopping,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Travelled to someplace else for the same purpose/reason/activity,35-39,4116,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,The bridge is awesome
12/05/2025 17:39,R_9KdU5hojeFaw1PI,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Kangaroo poi t,Cbd,Commute to my workplace,,Daily,Yes,Yes,Yes,Yes,Yes,No,No,No,Used a ferry,40-44,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,No licence,0,0,1,
12/05/2025 17:44,R_9y1kg4bPGtV14EV,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,No,Gardens point,Kangaroo point ,Commute to my workplace,,Daily,Yes,Yes,Yes,Maybe,Yes,Yes,No,Yes,"Used Taxi/RideShare (Uber, Didi, etc)",50-54,3216,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,1,0,1,
12/05/2025 17:49,R_9UXc0CtMCXXd8lO,Kangaroo Point Bridge,City landing,Male,Walk ,,alone,No,,Yes,Kangaroo point ,Cbd,Commute to my workplace,,Daily,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,Used a longer route,18-24,4169,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,Yes,"Car licence,Motorcycle licence,Other Licence",0,0,2,
12/05/2025 17:50,R_9qfMQgmkLjSgW9M,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with one other person,No,,Yes,Kangaroo point ,Kangaroo point ,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a longer route,35-39,4169,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,Would like bins
12/05/2025 17:56,R_4f0UBtDW6BsgmAR,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with one other person,No,,Yes,Kangaroo point ,Kangaroo point ,Fitness/exercise,,Few times a week,Yes,Yes,Yes,No,No,No,Maybe,No,Used a car (as a driver),25-29,4006,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Other Licence",0,0,2,
12/05/2025 17:58,R_9zXOXGPoKu6JYdQ,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Dockside,City,Commute to my workplace,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a ferry,18-24,4169,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,Yes,Car licence,0,0,2,
13/05/2025 7:18,R_4dvl3Fm6hgOyq3v,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,Albion,Albion,Fitness/exercise,,Few times a week,No,Yes,Yes,No,No,No,No,No,Used a longer route,40-44,4010,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
13/05/2025 7:19,R_494IOijbJ8K344M,Breakfast/ Yowoggera Bridge,Lores Bonney Riverwalk landing,Female,Walk ,,with one other person,No,,Yes,Albion,Albion,"Other activity, please specify",Walking dogs,Few times a month,No,Yes,Yes,Maybe,No,No,No,No,Used a longer route,40-44,4551,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,0,She is from Sunshine Coast but comes here once a month to visit family. Enjoys the bridge 
13/05/2025 7:26,R_4Vx3zPnKoXbSH08,Breakfast/ Yowoggera Bridge,Lores Bonney Riverwalk landing,Female,Walk ,,alone,No,,No,Clayfield,City,Commute to my workplace,,Daily,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Used a bus,35-39,4011,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
13/05/2025 7:30,R_4G1dGqYu9orPTvX,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,Yes,Newstead,Newstead,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Used a longer route,30-34,4006,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
