choice,attr1_1,attr2_1,attr3_1,attr4_1,attr5_1,attr1_2,attr2_2,attr3_2,attr4_2,attr5_2,attr1_3,attr2_3,attr3_3,attr4_3,attr5_3
3,44.74031737,94.04466618,37.61552946,73.0309133,155.197633,800.4836996,149.1161,449.8689161,76.84857679,281.0920202,414.9018914,73.45394349,540.2966578,73.15056354,156.5486392
2,519.8578013,196.2608582,433.3066359,85.26289934,294.0581087,162.4625993,102.7290875,347.5807456,79.49037751,170.5201137,900.3327767,171.2682508,532.3613566,77.17553873,258.1671817
2,945.4437036,187.988088,7.164017999,83.90725815,94.1023055,282.3648817,69.15281124,528.8015795,84.94036394,107.5544673,402.3751294,131.0472483,325.4732852,73.29849621,172.2032653
2,751.6097286,70.9443677,75.25837678,78.11004541,283.2094642,673.075592,165.7510124,319.294824,83.02746495,85.39551069,642.1996235,202.3556363,536.404887,88.79190149,236.9720588
1,152.0706231,200.6653865,63.36043423,81.79870817,113.4255345,48.58365419,125.7110599,261.3655842,80.81133217,205.8063747,79.03737368,79.05665529,489.691079,77.8711842,238.076314
3,657.5970142,191.7958915,605.6291288,79.65717159,226.1413982,299.262834,107.656464,689.2084861,79.99657777,252.7716356,819.3427284,193.6615584,799.7759369,79.67887059,150.9521607
1,590.9586894,117.7756653,526.4444663,85.33138594,229.4195735,393.5468001,85.89915023,378.7226042,73.74248613,272.2466769,366.2846621,83.96444818,27.85060381,84.10118501,218.4835358
2,361.2712659,71.05423982,360.6191386,77.21351253,227.0234585,613.3770109,116.7492662,194.5416941,91.14547849,179.6465646,691.8061746,81.79473133,426.4145757,71.37408723,190.5721543
2,953.9591525,119.8092574,39.58577709,71.44446708,165.6290276,189.5920084,63.50921074,660.8225547,80.24572204,144.6622417,893.1759709,77.98569109,833.8024482,77.27010388,271.8871098
3,610.6804305,188.8476067,858.1370903,76.74393787,287.3309183,407.7400215,120.0128917,300.6435513,81.95185958,115.9752855,563.8754426,144.3818968,665.7495367,87.96752067,176.7671887
3,324.8865573,100.3269265,174.386886,71.99390411,155.9593634,294.3823591,210.6449751,488.8824428,77.95578001,206.5002383,169.7903073,129.1449505,548.2375921,80.87097241,168.5576173
1,982.3198936,197.2113608,545.7877313,82.52760282,215.0347584,228.8443128,121.5147019,39.98726733,80.59613248,198.5496213,253.9789443,210.2723185,793.5562509,85.67221109,196.5031065
3,864.5461381,80.25004947,690.529088,73.37663111,251.8862499,299.6301843,196.7083284,823.5151035,73.87014756,181.4883906,970.0927467,135.2864194,753.792626,82.92599844,162.9414829
2,309.1525267,91.5724388,665.6597825,78.76399864,191.808041,505.5148891,149.9321377,755.5506371,90.9952812,169.7903325,824.18809,179.1464355,502.5854579,90.48700475,125.8128444
3,141.3330598,193.0998335,386.1894568,88.24168333,272.882244,96.83333968,197.7028196,394.1316327,81.31425244,216.2943606,918.1792093,62.84831548,418.8387987,84.96366824,236.7032168
1,695.8545022,80.84023454,265.137678,78.19123547,254.0577454,302.4750106,92.73975042,835.1269961,70.98970402,295.1206572,680.9177036,189.1225022,261.0006544,71.10193053,239.9228214
3,830.4872139,175.3939278,129.5418725,86.31619055,246.5166438,663.5379015,179.3942147,738.5253335,83.43798817,102.0585102,501.0487467,71.98059205,358.8124131,79.18733898,97.26073568
1,369.0826839,77.18362088,705.8824203,90.31493654,98.59988012,945.4957037,141.397539,265.2850056,72.38942473,189.5463759,792.8113067,170.1845193,49.31293424,72.30790519,168.7900186
1,318.1909091,96.12213456,249.207755,87.34654373,280.5557226,422.5909391,201.2360551,284.2802686,80.61447221,131.2390605,646.3637481,212.605151,528.5396851,78.17267975,220.8012444
3,154.3164595,198.5132299,441.5676787,80.05689498,207.6462722,631.4449687,71.06421212,597.0751149,75.78729907,234.8443311,819.4496084,185.2983617,484.3715197,81.51469196,113.5824186
3,774.5866895,102.210771,436.0340882,76.65889622,111.6612597,635.983521,68.34265863,654.2670047,77.34462136,83.27286467,523.391797,67.17561949,245.0198444,85.36001125,96.55572258
1,835.4251245,60.46182756,219.6013089,86.0583931,150.4007864,134.3245629,116.0690547,240.0165759,88.15405612,149.7802822,787.5033996,199.0145279,381.5706617,89.53797723,163.3636441
1,954.0171549,73.79667864,600.8880615,80.97217008,165.5572667,638.9822468,169.6806749,9.587721306,74.24390268,234.6518283,670.9961582,210.5872668,665.0011412,90.37843316,232.4210894
1,320.8165107,76.30474034,683.0055418,84.06674375,93.4760391,379.7591408,209.1444548,439.2438969,79.71476821,180.4317912,236.041806,117.3910399,326.1317819,71.88495939,246.2288917
3,433.430734,188.1412366,742.3595154,75.17104819,222.8261179,486.4590798,197.186706,192.6777912,84.75969974,212.2938092,318.2013513,81.17813569,570.2431774,86.01091294,150.2642936
1,650.5055938,121.5136354,623.5711505,74.90800347,272.2717261,310.698427,117.2473182,56.12622437,73.10268028,192.7819217,291.8581979,190.2163374,18.53542397,78.61071706,154.8759175
1,55.82906711,79.26963695,364.0957791,80.95262601,169.0907895,542.2240586,152.7174832,14.40413835,80.36042194,287.832836,530.9054261,165.5750718,275.9373957,86.73947889,247.3657242
3,533.0576223,212.1421982,114.5569623,71.15611689,246.7789738,804.8283288,78.62041688,235.8498759,71.1685643,145.5251536,772.4910523,140.6773458,307.3204605,78.45932318,83.53169176
1,322.4786625,160.7254624,849.6323498,88.24357654,88.25439789,891.7284339,182.0594001,681.7515442,80.23486887,167.756354,325.4403289,70.115471,203.5003887,75.8834689,186.0327586
2,748.0601025,133.7890137,55.91184349,90.52287647,283.4215076,783.9449438,214.5314799,477.4259697,90.62535739,99.29817117,385.1119308,95.02952744,175.4343072,73.70561528,215.4070232
3,780.2678781,150.0911785,133.1039546,87.50383039,218.282321,406.488702,165.0427406,230.9318544,77.91286483,278.0623921,313.6408015,133.192779,776.8273808,85.37534388,96.45244181
1,177.4971235,61.08928275,552.2977658,80.02238885,111.7560665,948.1756854,142.5026384,215.3305624,81.11192913,227.5542411,109.9357271,102.7247642,704.7826199,80.26922668,199.3039683
1,448.9383772,66.71505779,149.3768667,79.9785071,127.6625198,84.96978945,191.490922,855.6939244,87.13370275,264.5361951,267.5051315,209.7415631,176.3807089,90.39195928,294.4833082
2,714.0990655,212.9425595,499.1301323,76.14979413,176.0355818,601.7608849,71.26793437,544.8672515,91.00430736,123.6115534,790.9855281,201.5149839,823.2201696,90.57116365,193.97054
1,966.5946218,178.0203573,145.8443027,80.6240053,235.774067,272.6039887,159.8137584,583.2017949,74.15634973,203.2339768,771.0507554,137.7028717,16.29179226,70.99331009,159.0555575
1,917.9999633,95.54368867,555.2790563,75.37857727,151.5473836,843.6997589,173.5818197,88.44093955,79.63187209,89.43814575,494.6431541,163.2179023,108.452507,76.75380816,167.7205393
1,911.6653122,214.8321455,44.70945708,86.47222104,162.1758218,410.5696242,177.5452441,801.3274284,90.38164201,205.7899608,376.9742072,182.7381861,223.219772,82.41843641,159.3844957
1,661.7225677,97.37255997,171.7616005,89.70874502,104.8611676,518.4754332,94.32299936,39.52856681,71.54868694,120.4506993,861.5049883,103.937798,829.0734223,82.77965855,175.9545328
3,588.952766,140.480428,663.0422522,76.62229644,158.2106703,887.4822566,207.5307068,778.9210066,79.44138262,248.946381,490.3132082,137.4913397,183.0973892,82.97537614,122.7681951
3,352.6773148,193.266498,185.1724875,72.27201509,97.89727493,931.8713148,138.954886,360.4313316,87.4987833,260.7227983,353.2727795,168.0831947,673.7365498,84.28291111,115.4338274
1,870.1685901,143.9746476,250.4792388,79.56036494,91.222076,159.0188091,179.3054116,5.818438964,79.3820547,194.1936113,89.3957366,211.6841805,201.6727291,77.06903459,147.7831468
1,256.514429,60.09579214,637.5494239,90.70928346,130.8705429,667.822463,175.6155047,740.6941861,79.50686607,147.5683432,346.7167496,171.04806,713.2832515,74.54568946,162.0095479
1,894.9414605,185.7250746,858.8692167,86.33307678,166.7349834,598.9818506,162.9963937,73.76491781,82.01545233,233.860818,196.5287694,181.6589477,511.4584183,90.4082617,92.25217715
3,289.7033667,153.7194668,262.681483,85.51331791,244.4107708,134.9174056,140.0367233,446.5972213,78.40871569,281.3406997,824.1761088,168.6435083,624.5410534,80.31145111,278.8074216
3,697.8158217,173.6004826,752.1844671,76.44888285,254.6169821,223.0720463,113.7456303,296.506131,90.9497097,265.1206164,704.0662305,173.3002559,492.6624079,90.30264021,188.6194063
3,399.2176425,85.30240003,686.8009429,85.92541471,164.8578711,61.40575096,190.7650708,15.69834612,85.29256188,289.2677959,453.5448979,96.52607961,616.350816,87.62742736,199.2727914
1,956.8282829,67.92713213,443.050267,85.59626896,266.4165746,207.8748866,184.681304,484.5500458,78.97011478,111.2125161,860.1030692,84.40340054,274.1392151,76.77769838,268.2795451
2,677.0023724,184.1629969,222.7576804,83.66997512,204.6482977,829.2377659,201.2323197,16.33826668,84.68161696,94.25103157,559.261797,104.7419158,271.5309338,78.07273008,215.1689502
2,355.0400933,174.1805581,356.2003329,72.21427384,249.667132,309.1285393,127.3855486,599.5235021,77.65069965,95.25961198,392.9461007,207.2174323,561.6633881,84.62931649,217.5024943
2,226.6386853,125.1337291,656.2545015,72.89396761,142.2432755,300.1545414,127.2688541,854.9803787,72.19676357,193.3847719,207.9785811,211.3094833,103.9491542,79.11518031,239.9261055
1,707.2839863,125.8193956,305.9593294,78.99190752,139.3604508,232.6669743,135.2290453,238.4058951,76.72451078,222.6992625,958.2563094,154.0445038,72.4861393,72.36310825,285.2686247
1,320.0926194,74.23001442,524.6864929,83.6447525,220.9472009,291.6769453,62.22339683,841.6816545,75.97176425,226.7910849,709.2571385,155.0383763,276.8412819,76.38763707,210.1526157
3,860.8635215,207.5739577,97.54144269,73.99432647,283.8487211,737.6885906,197.6293445,181.3239153,82.90241579,232.123622,684.0461113,123.5451203,19.14304917,82.80649587,136.9876198
1,465.5171652,209.2663365,351.4432347,88.09414916,123.2788086,676.7718279,212.2971452,94.06573461,70.97851958,175.3108487,125.5143838,176.6277572,797.968598,79.74136002,138.1788641
3,450.447462,172.7371934,13.65086,82.94087006,213.470075,643.7133512,97.6258043,624.303797,72.68850531,125.5571501,871.6773387,175.1204301,17.71443221,75.91995749,128.771146
3,294.9134622,98.48978721,59.96714707,80.25431623,238.8322385,614.2825427,164.8463713,76.09784391,90.39321288,261.2888744,802.8648956,188.2666628,813.6999543,82.01045044,125.7719696
3,623.8390118,175.7692091,644.9748049,81.54102224,97.78072766,390.2763917,203.5226028,512.0440653,81.88854859,140.3323802,387.7436712,199.556528,583.082755,87.01522154,179.7195672
1,636.63906,98.61832136,616.8617042,79.60921499,177.2139851,654.7740353,205.9430781,61.24913183,87.78418024,145.3286337,459.4945882,63.28473618,266.5672926,81.15366773,95.17264239
1,504.3457476,204.5123883,97.09745267,86.54288359,170.2334512,660.3370355,100.4676086,143.9567545,74.11029955,98.21246113,213.9509902,163.4964538,769.5077371,87.56562331,228.7250741
2,142.4431643,104.9844806,274.1556864,75.95249512,192.6001079,546.6126855,115.5467131,312.2520911,87.86265576,250.8420056,330.0799125,202.4338791,831.1140003,77.53308777,158.5025425
2,518.1676354,206.6982381,764.8553503,72.91856742,166.6363608,563.5519187,138.3638927,173.7279262,88.48556671,226.9852679,834.0654913,193.8490837,654.0163502,79.8481859,212.8872191
2,189.9156977,164.9670906,161.0732554,85.09185917,131.9969333,149.2117147,85.65330986,7.533901223,85.60214934,238.7616515,527.0085145,85.04145326,78.18113524,71.20101788,118.4390846
3,884.4031139,97.55009808,312.669734,72.9757413,130.4602658,531.0882396,154.6865958,218.3266831,71.99564508,166.2758358,260.1145072,94.12035303,837.2186241,83.49349162,201.4913375
1,432.7373511,126.7891601,474.3273727,85.14291317,232.3373417,200.6858663,137.8927601,362.6366362,88.72661515,217.3191963,543.713246,77.86956361,530.3974539,73.21984091,154.8464085
3,173.2559114,167.8422379,184.4590222,78.87348481,273.4310498,231.7005206,139.0929041,368.9714727,71.180332,251.5778169,103.0969428,133.858472,491.4545257,83.74309859,229.4676918
3,278.2436903,61.42272359,632.4380044,81.83347799,260.7847536,818.3596796,191.4404506,425.9857841,77.67482959,251.3230289,466.5057815,88.4862505,746.3664622,88.97430653,182.260063
1,109.4228256,120.3739477,701.8135141,89.36982013,126.4494853,101.126783,196.7488733,343.1016304,81.95913326,288.8024977,100.738051,161.0155425,69.99671052,78.5360958,253.9255298
1,449.562265,215.4448835,490.0521779,77.41821828,129.9825073,370.6988985,117.9879833,65.32650975,78.41475578,181.8202585,724.5711327,162.3278898,619.7242647,70.97941994,129.4635661
2,666.5267312,135.3772116,10.41076709,87.36737316,247.3419616,558.8439561,70.23536615,669.7454125,82.8227068,249.2849502,752.1506324,185.14914,454.4945917,73.69576702,225.7572451
2,627.3473161,175.6711816,152.9552363,74.82072367,272.3130291,750.4686344,201.5664224,662.9894738,83.09939777,222.1422277,882.7606494,150.1704913,553.5706411,74.02825185,183.8762745
2,718.5429953,102.1379598,180.9961078,77.26722392,134.5242927,241.7745305,126.1504993,792.1564262,81.24482419,123.1471106,110.6320792,168.4791837,337.3795196,87.72423221,223.2841942
1,794.4521503,102.2944998,605.5131442,76.2428402,282.6452299,642.4641456,110.4957383,239.2531073,74.73738498,230.7437075,245.3900742,152.7442546,235.0289089,84.43355375,256.2878413
2,777.1337413,178.5728387,168.4090311,72.62661722,231.6584367,387.6469778,127.3199189,32.78896236,76.15050772,90.39508173,873.3085039,97.84026802,488.5605227,71.60962738,224.8420461
3,344.5607309,199.9579792,775.0751511,77.50320066,274.5534994,984.5153635,188.6460781,737.6157689,75.93297669,205.7007386,101.3951715,74.67481588,871.025314,77.53096155,242.1129706
3,804.3620183,193.7334726,869.9301948,75.7783408,91.81232277,428.3796707,80.16085767,25.23313146,78.22646175,249.6625473,575.730095,108.6650451,572.5837976,75.58323469,86.29800755
2,764.1357115,157.1813965,666.0967104,71.60877716,260.9975014,626.4464335,147.7660251,546.83415,88.60117902,207.8738399,589.7718494,214.4302636,661.2699807,79.91165209,233.452314
3,407.5009898,95.57468691,522.7872195,89.91341688,280.5369235,362.5082512,142.1933693,189.1223281,91.30182067,291.5739681,654.9514435,185.3694364,625.2110628,83.01711976,94.57213032
3,469.8049784,165.1450899,592.6700832,78.48779819,283.2023031,196.5627367,137.931249,604.2355812,85.1574458,220.9756833,299.1744548,84.23698489,556.6447025,83.14358877,121.3285598
1,707.8398856,130.8811637,584.2066568,88.04403566,119.2842477,55.65531178,181.4203747,533.913727,85.20898451,261.2173461,800.697853,209.7873033,470.0225422,80.86269334,168.5806347
3,183.5702851,149.2032504,245.7500019,89.77190701,207.0784808,601.0756529,115.2407115,50.84029773,71.46068714,173.1348721,117.8515267,154.5452854,768.8861638,88.98161278,223.1853804
3,238.275136,194.5094408,773.3213578,74.85527238,239.8286633,309.8522461,185.0926987,869.5920418,71.42532792,273.790134,629.3977678,211.7316813,408.5885129,88.2503098,96.49296512
2,356.2086014,70.32167753,850.6273174,87.62425251,264.2734253,929.1909763,73.14357862,339.8037977,72.26947505,128.0038838,255.5153375,133.0553177,238.4305043,72.88584104,118.809173
3,177.4709971,211.6839675,663.4894184,90.72813814,176.6183679,302.1029099,184.4144677,288.4017225,76.96991313,132.6143797,160.7416717,99.87886652,313.5778515,84.68108771,96.52922704
3,237.585971,186.0886169,133.0686267,77.86043484,266.8451706,184.7437216,72.77433703,425.5036143,77.03241048,202.8778951,801.6428208,81.26356908,508.7960561,81.21289997,113.8378254
3,630.6982993,102.5588544,428.358811,72.50079197,180.8319341,328.8132153,188.1726469,55.16197536,79.42407684,180.587185,726.7276609,149.4654151,583.7317719,86.80242437,266.3236767
2,335.8599371,143.8074194,733.4899386,91.17460894,272.1240035,390.6132528,90.3154631,429.708503,86.07357201,187.8359425,496.8209712,190.6454191,318.8476936,88.50569636,169.6248337
2,349.5099213,130.6967371,666.2217292,73.4009458,124.9517457,942.0062194,87.24581353,497.5602213,82.73215311,187.2106869,650.4225437,95.72310172,484.5112342,78.46825603,223.7421016
3,171.717255,148.9333669,166.2851236,76.54298432,129.6849086,211.280505,188.6921485,253.281441,89.89163198,289.1975999,580.5595133,82.17668916,330.2331151,87.228173,161.2556847
3,120.1825262,146.7346732,737.8318831,87.19099996,120.4297559,677.0609557,94.26862381,194.8145225,88.79958321,136.2587475,287.7270303,59.96778956,759.9611094,87.12242119,216.4507323
1,750.7424073,83.58825919,402.7973259,78.03693126,103.1566883,499.625219,203.5183969,40.50661456,76.80683329,127.3133219,263.8634425,201.5985721,411.2386106,80.40579539,244.7442196
2,184.3319605,135.8883265,378.2512967,83.09436248,295.4894579,768.9800835,121.9403145,722.6150745,74.32120311,89.71289614,231.8260045,112.9763966,448.0612338,83.46938006,276.6014723
3,522.1795129,138.074193,49.32765782,71.52589444,200.2770802,454.0366883,190.7936327,144.9851846,71.32128682,178.5927567,263.2282733,67.60661549,633.4381126,73.10434325,212.4142857
1,304.6520302,86.93446632,334.7400717,87.30461379,166.5010655,751.2214582,79.44404984,675.1645311,75.68441045,227.0813189,575.3506304,204.829744,341.297887,72.16923473,87.31172285
2,823.5602752,141.7343892,677.3062661,75.63279021,156.5190397,66.07419387,209.8765737,584.2996105,90.01681259,139.6195351,618.7812149,165.724491,280.8623367,88.26515749,284.3636868
3,878.6984314,175.1740732,246.1416481,76.60418159,287.8033378,47.23162931,171.5829917,617.5419403,83.62500708,293.4830959,333.9622533,112.9077964,74.18378901,79.9220335,138.675076
2,363.9166623,190.0746045,816.1027316,74.63047914,162.3424793,920.3163727,69.50912042,85.80884748,74.15822797,209.6312279,180.5101526,210.9038093,392.7418287,81.13075137,135.6195352
1,485.2026616,163.1367135,656.4600785,86.32525103,205.953149,897.2417881,187.3967094,661.5453794,71.95186932,84.70472446,239.4306777,163.3878974,361.9778173,79.09058713,271.0766572
