id,alt,chosen,FSG,FSO,TT
830,3,0,1044,4743,0
830,4,0,1622,7598,708
830,5,0,1817,1498,882
831,1,1,3708,6001,890
831,2,0,629,779,0
831,3,0,834,1250,0
831,4,0,1044,4743,0
831,5,0,1622,7598,708
832,1,1,3708,6001,890
832,2,0,629,779,0
832,3,0,834,1250,0
832,4,0,1044,4743,0
832,5,0,1622,7598,708
833,1,0,629,779,0
833,2,0,2932,2181,876
833,3,0,1028,4333,1976
833,4,0,1556,434,1896
833,5,1,2109,1759,0
834,1,0,1548,12008,578
834,2,0,2109,1759,0
834,3,0,1028,4333,578
834,4,0,1556,434,557
834,5,1,2932,2181,289
835,1,0,671,1492,1600
835,2,0,1504,198,0
835,3,1,1239,12395,1828
835,4,0,527,106,1828
835,5,0,2477,10492,1828
836,1,0,1504,198,0
836,2,1,1239,12395,1828
836,3,0,671,1492,1600
836,4,0,527,106,1828
836,5,0,2477,10492,1828
837,1,0,217,216,0
837,2,1,1617,1259,0
837,3,0,1816,3919,1884
837,4,0,233,1470,0
837,5,0,2932,2181,876
838,1,0,233,1470,0
838,2,0,413,4402,1688
838,3,0,1186,4104,1540
838,4,0,0,281,0
838,5,1,817,1505,0
839,1,0,817,1505,0
839,2,1,2705,89841,1561
839,3,0,413,4402,485
839,4,0,0,281,0
839,5,0,1186,4104,496
840,1,0,0,281,0
840,2,0,413,4402,485
840,3,0,1186,4104,496
840,4,1,817,1505,0
840,5,0,1090,6583,496
841,1,1,1223,42422,919
841,2,0,217,216,0
841,3,0,1617,1259,0
841,4,0,233,1470,0
841,5,0,1172,726,780
842,1,0,177,907,628
842,2,0,98,634,0
842,3,0,297,1763,0
842,4,1,2705,89841,1888
842,5,0,1481,1372,628
843,1,1,1239,12395,1828
843,2,0,1504,198,0
843,3,0,671,1492,1600
843,4,0,527,106,1828
843,5,0,909,916,0
844,1,0,2477,10492,0
844,2,0,527,106,0
844,3,1,1239,12395,0
844,4,0,86,103,2500
844,5,0,671,1492,3000
845,1,0,2274,8347,2380
845,2,0,75,315,0
845,3,1,927,2632,0
845,4,0,646,194,2380
845,5,0,799,937,0
846,1,0,1199,13735,1516
846,2,0,91,401,512
846,3,0,889,480,1516
846,4,1,4358,16200,512
846,5,0,646,194,2380
847,1,0,1199,13735,1516
847,2,0,91,401,512
847,3,0,889,480,1516
847,4,1,4358,16200,512
847,5,0,1381,1629,3060
848,1,1,1325,30295,1114
848,2,0,413,4402,0
848,3,0,817,1505,485
848,4,0,0,281,485
848,5,0,995,1513,0
849,1,0,995,1513,620
849,2,0,413,4402,0
849,3,0,817,1505,485
849,4,0,0,281,485
849,5,1,1220,18568,876
850,1,1,2274,8347,397
850,2,0,646,194,397
850,3,0,1760,14651,397
850,4,0,1813,2566,689
850,5,0,413,4402,0
851,1,0,927,2632,822
851,2,0,646,194,397
851,3,0,1760,14651,397
851,4,0,1813,2566,689
851,5,1,2274,8347,397
852,1,0,2274,8347,397
852,2,0,1025,104,397
852,3,1,646,194,397
852,4,0,1760,14651,397
852,5,0,1813,2566,689
853,1,0,1025,104,397
853,2,1,646,194,397
853,3,0,2274,8347,397
853,4,0,1760,14651,397
853,5,0,1813,2566,689
854,1,0,1447,2000,2600
854,2,0,2322,867,544
854,3,1,1220,18568,948
854,4,0,36,276,2100
854,5,0,646,194,0
855,1,1,1325,30295,785
855,2,0,2322,867,170
855,3,0,1220,18568,333
855,4,0,36,276,572
855,5,0,1447,2000,603
856,1,1,1025,104,0
856,2,0,646,194,0
856,3,0,2274,8347,0
856,4,0,1760,14651,0
856,5,0,1813,2566,1500
857,1,0,1760,14651,0
857,2,0,646,194,0
857,3,0,2274,8347,0
857,4,1,1025,104,0
857,5,0,1813,2566,1500
858,1,0,4358,16200,1424
858,2,0,889,480,0
858,3,1,1199,13735,0
858,4,0,267,3670,2544
858,5,0,646,194,0
859,1,0,889,480,0
859,2,1,1199,13735,0
859,3,0,4358,16200,1424
859,4,0,267,3670,2544
859,5,0,2939,2361,2544
860,1,0,900,5818,489
860,2,0,135,409,0
860,3,1,1325,30295,1274
860,4,0,1031,7272,745
860,5,0,3403,12516,745
861,1,0,1622,7598,2496
861,2,0,4160,19515,712
861,3,0,3479,27106,712
861,4,0,1817,1498,2080
861,5,1,2473,1131,0
862,1,0,2473,1131,712
862,2,0,3479,27106,0
862,3,0,0,697,700
862,4,1,4160,19515,0
862,5,0,1817,1498,2080
863,1,0,3479,27106,0
863,2,0,4160,19515,0
863,3,1,2473,1131,247
863,4,0,1817,1498,369
863,5,0,1622,7598,687
864,1,0,1622,7598,0
864,2,0,2925,4548,0
864,3,0,6330,11383,0
864,4,0,1000,665,594
864,5,1,4409,19541,819
865,1,0,1000,665,594
865,2,0,2925,4548,0
865,3,0,6330,11383,0
865,4,1,4409,19541,819
865,5,0,1645,7010,594
866,1,0,1645,7010,594
866,2,0,6330,11383,0
866,3,1,2925,4548,0
866,4,0,1000,665,594
866,5,0,3400,17619,819
867,1,0,6330,11383,0
867,2,1,2925,4548,0
867,3,0,1645,7010,594
867,4,0,1000,665,594
867,5,0,3400,17619,819
868,1,0,6330,11383,0
868,2,0,417,0,0
868,3,0,3400,17619,0
868,4,0,2701,4208,748
868,5,1,4409,19541,0
869,1,0,260,128,0
869,2,1,2578,3929,0
869,3,0,275,4672,0
869,4,0,889,480,1046
869,5,0,3400,17619,0
870,1,0,403,40,0
870,2,1,3708,6001,350
870,3,0,1622,7598,0
870,4,0,2473,1131,646
870,5,0,3479,27106,687
871,1,0,3401,21946,880
871,2,0,4406,10446,0
871,3,0,1192,2578,741
871,4,0,2201,30672,741
871,5,1,3289,9748,880
872,1,1,1220,18568,948
872,2,0,2322,867,544
872,3,0,1447,2000,2600
872,4,0,36,276,2100
872,5,0,1309,2066,2364
873,1,1,1220,18568,812
873,2,0,2322,867,0
873,3,0,1309,2066,2012
873,4,0,7024,12895,2200
873,5,0,36,276,2100
874,1,0,1309,2066,480
874,2,0,2322,867,0
874,3,0,1220,18568,261
874,4,1,7024,12895,524
874,5,0,36,276,559
875,1,0,1548,12008,406
875,2,0,81,491,295
875,3,0,1491,690,295
875,4,1,1028,4333,406
875,5,0,2932,2181,581
876,1,1,1028,4333,406
876,2,0,81,491,295
876,3,0,1491,690,295
876,4,0,1548,12008,406
876,5,0,2932,2181,581
877,1,0,2287,1420,0
877,2,0,106,327,237
877,3,0,1309,2066,463
877,4,0,772,1424,291
877,5,1,7024,12895,237
878,1,0,7024,12895,788
878,2,0,106,327,788
878,3,1,20452,83361,1756
878,4,0,772,1424,892
878,5,0,1309,2066,1548
879,1,0,772,1424,0
879,2,1,2469,17977,603
879,3,0,7024,12895,219
879,4,0,1309,2066,356
879,5,0,2705,89841,575
880,1,0,67,2329,476
880,2,0,1188,3200,0
880,3,1,842,956,476
880,4,0,1190,1597,1008
880,5,0,1463,2508,1032
881,1,0,1190,1597,1008
881,2,0,1188,3200,0
881,3,0,67,2329,476
881,4,1,842,956,476
881,5,0,1463,2508,1032
882,1,0,3153,6816,246
882,2,0,4160,19515,247
882,3,0,3479,27106,247
882,4,0,1817,1498,599
882,5,1,2473,1131,0
883,1,0,295,197,1508
883,2,0,799,148,1788
883,3,0,1850,1213,1508
883,4,1,1911,686,1852
883,5,0,2473,1131,0
884,1,0,1309,2066,501
884,2,0,772,1424,193
884,3,0,7024,12895,485
884,4,1,1031,402,193
884,5,0,2469,17977,603
885,1,0,20452,83361,1100
885,2,0,552,3932,896
885,3,0,2469,17977,1000
885,4,0,2705,89841,1100
885,5,1,1447,2000,0
886,1,0,2469,17977,603
886,2,0,772,1424,0
886,3,0,1309,2066,356
886,4,1,7024,12895,219
886,5,0,552,3932,237
887,1,0,1031,402,0
887,2,1,2705,89841,727
887,3,0,7024,12895,424
887,4,0,772,1424,252
887,5,0,1309,2066,356
888,1,0,772,1424,252
888,2,1,1031,402,0
888,3,0,7024,12895,424
888,4,0,1309,2066,560
888,5,0,2469,17977,701
889,1,0,1556,434,136
889,2,1,1023,194,0
889,3,0,1101,460,214
889,4,0,148,3677,411
889,5,0,772,1424,252
890,1,1,1850,1213,0
890,2,0,303,180,0
890,3,0,66,1777,996
890,4,0,295,197,0
890,5,0,148,3677,1064
891,1,1,2121,41669,770
891,2,0,303,180,0
891,3,0,1850,1213,0
891,4,0,295,197,0
891,5,0,66,1777,434
892,1,0,1188,3200,298
892,2,0,67,2329,231
892,3,0,1190,1597,282
892,4,0,1463,2508,289
892,5,1,842,956,231
893,1,0,63,1050,0
893,2,1,898,56296,335
893,3,0,0,5333,0
893,4,0,6617,95932,335
893,5,0,450,401,508
894,1,0,1765,655,1296
894,2,0,66,0,0
894,3,1,3610,5189,0
894,4,0,898,56296,1612
894,5,0,2725,3107,0
895,1,0,322,1712,0
895,2,0,854,263,0
895,3,0,63,1050,488
895,4,0,0,5333,488
895,5,1,898,56296,717
896,1,0,1153,1903,0
896,2,0,806,112,0
896,3,1,5190,59651,1664
896,4,0,2792,1896,0
896,5,0,4358,16200,512
897,1,1,4160,19515,712
897,2,0,2473,1131,0
897,3,0,3479,27106,712
897,4,0,1817,1498,2080
897,5,0,1153,1903,0
898,1,0,60,26,2900
898,2,0,1789,8709,1744
898,3,0,130,324,3368
898,4,1,1469,3123,1744
898,5,0,1324,2309,824
899,1,0,2063,3878,0
899,2,0,442,125,0
899,3,0,231,2347,0
899,4,1,720,107,13796
899,5,0,1789,8709,1744
900,1,0,148,3677,0
900,2,1,2121,41669,0
900,3,0,6438,77335,0
900,4,0,388,252,836
900,5,0,2932,2181,692
901,1,0,148,3677,0
901,2,1,2121,41669,0
901,3,0,6438,77335,0
901,4,0,388,252,836
901,5,0,1556,434,1064
902,1,0,1399,1189,876
902,2,0,73,1608,0
902,3,0,908,1905,0
902,4,1,68,45,1204
902,5,0,148,3677,0
903,1,0,322,1712,0
903,2,1,2001,4634,0
903,3,0,591,423,510
903,4,0,36,276,704
903,5,0,908,1905,0
904,1,1,1188,3200,0
904,2,0,842,956,143
904,3,0,67,2329,143
904,4,0,1190,1597,334
904,5,0,2322,867,261
905,1,0,1190,1597,334
905,2,0,842,956,143
905,3,0,67,2329,143
905,4,1,1188,3200,0
905,5,0,1463,2508,341
906,1,1,7024,12895,657
906,2,0,1188,3200,0
906,3,0,842,956,143
906,4,0,67,2329,143
906,5,0,1190,1597,334
907,1,0,1190,1597,334
907,2,0,1188,3200,0
907,3,0,842,956,143
907,4,0,67,2329,143
907,5,1,7024,12895,657
908,1,0,2705,89841,1164
908,2,0,598,429,0
908,3,0,2469,17977,1080
908,4,1,7024,12895,1200
908,5,0,20452,83361,1164
909,1,0,20452,83361,1164
909,2,0,598,429,0
909,3,0,2469,17977,1080
909,4,0,2705,89841,1164
909,5,1,7024,12895,1200
910,1,0,2469,17977,1004
910,2,0,106,327,672
910,3,1,7024,12895,672
910,4,0,2705,89841,1208
910,5,0,20452,83361,1164
911,1,0,3400,17619,366
911,2,0,672,359,0
911,3,0,1395,527,251
911,4,1,991,220,412
911,5,0,842,956,0
912,1,0,672,359,0
912,2,1,4409,19541,366
912,3,0,1395,527,251
912,4,0,3400,17619,366
912,5,0,2701,4208,604
913,1,0,295,197,0
913,2,0,303,180,0
913,3,0,66,1777,996
913,4,1,1850,1213,0
913,5,0,1911,686,996
914,1,0,295,197,0
914,2,0,1395,527,251
914,3,0,0,34996,251
914,4,0,3400,17619,366
914,5,1,672,359,0
915,1,0,58,189,0
915,2,1,3375,17328,763
915,3,0,803,1587,541
915,4,0,1345,6319,541
915,5,0,3400,17619,366
916,1,1,560,2100,702
916,2,0,58,189,0
916,3,0,803,1587,541
916,4,0,1345,6319,541
916,5,0,1689,6187,702
917,1,1,66,1777,0
917,2,0,1911,686,0
917,3,0,1650,9100,0
917,4,0,295,197,996
917,5,0,58,189,0
918,1,0,1394,1528,1152
918,2,0,3375,17328,1036
918,3,1,468,728,0
918,4,0,96,1841,1500
918,5,0,635,5147,1500
919,1,0,635,5147,1500
919,2,0,869,214,0
919,3,0,1689,6187,0
919,4,0,96,1841,2216
919,5,1,3375,17328,1300
920,1,0,1689,6187,0
920,2,0,468,728,0
920,3,0,1394,1528,355
920,4,0,96,1841,469
920,5,1,3375,17328,316
921,1,0,1689,6187,0
921,2,0,869,214,0
921,3,1,560,2100,0
921,4,0,3375,17328,425
921,5,0,96,1841,469
922,1,0,96,1841,2216
922,2,0,560,2100,0
922,3,0,1689,6187,0
922,4,0,3375,17328,1300
922,5,1,869,214,0
923,1,0,635,5147,701
923,2,0,1394,1528,0
923,3,0,1689,6187,527
923,4,0,96,1841,659
923,5,1,3375,17328,266
924,1,0,1689,6187,0
924,2,0,468,728,784
924,3,0,1394,1528,808
924,4,0,96,1841,1500
924,5,1,3375,17328,1244
925,1,1,468,728,784
925,2,0,1394,1528,808
925,3,0,3375,17328,1244
925,4,0,96,1841,1500
925,5,0,635,5147,1500
926,1,0,526,3918,0
926,2,1,3153,6816,1180
926,3,0,1184,228,972
926,4,0,1730,15564,1180
926,5,0,1689,6187,0
927,1,0,1190,1597,2140
927,2,0,1730,15564,0
927,3,0,526,3918,1180
927,4,1,3153,6816,0
927,5,0,1463,2508,2300
928,1,1,1730,15564,0
928,2,0,3153,6816,0
928,3,0,526,3918,1180
928,4,0,1190,1597,2140
928,5,0,1463,2508,2164
929,1,0,1730,15564,0
929,2,0,456,0,156
929,3,0,176,4754,156
929,4,0,625,577,367
929,5,1,2952,4534,156
930,1,0,176,4754,156
930,2,0,456,0,156
930,3,1,2952,4534,156
930,4,0,625,577,367
930,5,0,449,349,490
931,1,0,435,100,0
931,2,1,456,0,0
931,3,0,176,4754,0
931,4,0,2952,4534,0
931,5,0,625,577,367
932,1,0,456,0,0
932,2,1,435,100,0
932,3,0,176,4754,0
932,4,0,2952,4534,0
932,5,0,625,577,1144
933,1,0,1491,690,944
933,2,0,81,491,944
933,3,1,1028,4333,1304
933,4,0,1548,12008,1304
933,5,0,2932,2181,1900
934,1,1,3708,6001,350
934,2,0,403,40,0
934,3,0,1622,7598,0
934,4,0,2473,1131,646
934,5,0,1548,12008,0
935,1,0,2473,1131,646
935,2,0,403,40,0
935,3,0,1622,7598,0
935,4,0,3708,6001,350
935,5,1,1223,42422,1823
936,1,0,4160,19515,687
936,2,0,403,40,0
936,3,0,1622,7598,0
936,4,0,2473,1131,646
936,5,1,3708,6001,350
937,1,0,3400,17619,224
937,2,0,991,220,0
937,3,1,4409,19541,224
937,4,0,2701,4208,572
937,5,0,3708,6001,350
938,1,0,1668,10866,572
938,2,0,991,220,0
938,3,0,3400,17619,224
938,4,0,2701,4208,572
938,5,1,4409,19541,224
939,1,0,3400,17619,600
939,2,0,1395,527,0
939,3,0,0,34996,0
939,4,1,4409,19541,600
939,5,0,2701,4208,1400
940,1,0,2925,4548,615
940,2,0,1395,527,0
940,3,0,0,34996,0
940,4,0,3400,17619,295
940,5,1,4409,19541,295
941,1,0,176,4754,156
941,2,0,456,0,156
941,3,1,2952,4534,156
941,4,0,625,577,367
941,5,0,1622,7598,350
942,1,1,2952,4534,156
942,2,0,456,0,156
942,3,0,176,4754,156
942,4,0,625,577,367
942,5,0,449,349,490
943,1,0,456,0,156
943,2,1,3418,6650,716
943,3,0,176,4754,156
943,4,0,2952,4534,156
943,5,0,625,577,367
944,1,0,456,0,156
944,2,1,3418,6650,716
944,3,0,176,4754,156
944,4,0,2952,4534,156
944,5,0,625,577,367
945,1,0,449,349,1908
945,2,0,456,0,0
945,3,0,176,4754,0
945,4,0,625,577,1144
945,5,1,2952,4534,0
946,1,0,1760,14651,397
946,2,0,1025,104,397
946,3,0,2274,8347,397
946,4,1,646,194,397
946,5,0,4054,2456,0
947,1,0,1813,2566,689
947,2,0,1025,104,397
947,3,0,2274,8347,397
947,4,0,1760,14651,397
947,5,1,646,194,397
948,1,0,1025,104,0
948,2,1,646,194,0
948,3,0,2274,8347,0
948,4,0,1760,14651,0
948,5,0,1813,2566,1800
949,1,0,1760,14651,0
949,2,0,1025,104,0
949,3,0,2274,8347,0
949,4,1,646,194,0
949,5,0,1813,2566,1500
950,1,0,1760,14651,0
950,2,0,646,194,0
950,3,1,2274,8347,0
950,4,0,1813,2566,1500
950,5,0,927,2632,2380
951,1,0,646,194,0
951,2,1,2274,8347,0
951,3,0,1760,14651,0
951,4,0,1813,2566,1500
951,5,0,927,2632,2380
952,1,1,1617,1259,0
952,2,0,217,216,0
952,3,0,1816,3919,1884
952,4,0,233,1470,0
952,5,0,163,1310,2200
953,1,1,1617,1259,0
953,2,0,217,216,0
953,3,0,1816,3919,609
953,4,0,233,1470,0
953,5,0,163,1310,759
954,1,0,163,1310,2200
954,2,0,217,216,0
954,3,0,1816,3919,1884
954,4,0,233,1470,0
954,5,1,1617,1259,0
955,1,0,217,216,0
955,2,1,2274,8347,801
955,3,0,1617,1259,0
955,4,0,233,1470,0
955,5,0,1816,3919,609
956,1,1,1617,1259,0
956,2,0,217,216,0
956,3,0,1816,3919,1884
956,4,0,233,1470,0
956,5,0,163,1310,2200
957,1,0,1816,3919,1884
957,2,0,217,216,0
957,3,1,1617,1259,0
957,4,0,233,1470,0
957,5,0,163,1310,2200
958,1,0,163,1310,2200
958,2,0,217,216,0
958,3,0,1816,3919,1884
958,4,0,233,1470,0
958,5,1,1617,1259,0
959,1,1,2932,2181,308
959,2,0,2109,1759,311
959,3,0,1028,4333,433
959,4,0,1548,12008,433
959,5,0,233,1470,0
960,1,0,1028,4333,1800
960,2,0,2932,2181,1144
960,3,0,2109,1759,940
960,4,1,2121,41669,2100
960,5,0,1548,12008,1800
961,1,0,681,6536,647
961,2,0,2677,9375,559
961,3,0,2199,9420,559
961,4,1,2449,6044,0
961,5,0,2932,2181,308
962,1,1,1841,7523,0
962,2,0,68,45,0
962,3,0,114,359,0
962,4,0,274,5555,0
962,5,0,3210,3884,488
963,1,0,294,1043,2392
963,2,0,262,5344,0
963,3,1,1959,858,0
963,4,0,1491,690,1900
963,5,0,114,359,0
964,1,0,570,3478,414
964,2,0,294,1043,0
964,3,0,2287,1420,414
964,4,1,3289,9748,928
964,5,0,1959,858,622
965,1,0,602,1142,0
965,2,0,62,916,0
965,3,1,824,3043,866
965,4,0,554,2979,755
965,5,0,1331,3291,866
966,1,0,262,5344,0
966,2,1,1959,858,0
966,3,0,294,1043,622
966,4,0,1491,690,667
966,5,0,1556,434,750
967,1,0,0,985,0
967,2,0,12,46,0
967,3,1,525,2013,0
967,4,0,1172,726,1492
967,5,0,262,5344,0
968,1,0,0,985,0
968,2,0,12,46,0
968,3,1,4409,19541,2058
968,4,0,1172,726,399
968,5,0,974,572,919
969,1,0,58,189,1102
969,2,0,669,780,0
969,3,0,1345,6319,883
969,4,1,803,1587,883
969,5,0,231,2347,1502
970,1,0,663,1195,690
970,2,0,68,45,0
970,3,0,114,359,0
970,4,0,274,5555,0
970,5,1,1841,7523,0
971,1,1,629,779,0
971,2,0,834,1250,0
971,3,0,1044,4743,0
971,4,0,1622,7598,708
971,5,0,1817,1498,882
972,1,0,1622,7598,708
972,2,0,834,1250,0
972,3,0,1044,4743,0
972,4,1,629,779,0
972,5,0,1817,1498,882
973,1,0,1817,1498,2996
973,2,0,629,779,0
973,3,0,1044,4743,0
973,4,0,1622,7598,2392
973,5,1,834,1250,0
974,1,0,1622,7598,2392
974,2,0,629,779,0
974,3,0,1044,4743,0
974,4,1,834,1250,0
974,5,0,1817,1498,2996
975,1,0,834,1250,0
975,2,0,629,779,0
975,3,1,1044,4743,0
975,4,0,1622,7598,2392
975,5,0,1817,1498,2996
976,1,0,629,779,0
976,2,1,1044,4743,0
976,3,0,834,1250,0
976,4,0,1622,7598,2392
976,5,0,1817,1498,2996
977,1,1,2473,1131,0
977,2,0,4160,19515,247
977,3,0,3479,27106,247
977,4,0,1817,1498,599
977,5,0,1622,7598,646
978,1,0,267,3670,0
978,2,1,361,217,901
978,3,0,2939,2361,0
978,4,0,63,1050,664
978,5,0,0,5333,664
979,1,0,66,1777,584
979,2,0,2287,1420,0
979,3,0,570,3478,0
979,4,1,2121,41669,820
979,5,0,267,3670,0
980,1,0,1172,726,1500
980,2,0,646,194,0
980,3,0,1760,14651,0
980,4,0,1813,2566,1500
980,5,1,2274,8347,0
981,1,0,1760,14651,0
981,2,0,646,194,0
981,3,1,2274,8347,0
981,4,0,1813,2566,1500
981,5,0,927,2632,2380
982,1,1,1335,5049,1180
982,2,0,1324,2309,1180
982,3,0,1651,22007,1180
982,4,0,1828,8660,2164
982,5,0,2922,8606,2164
983,1,1,2274,8347,397
983,2,0,646,194,397
983,3,0,1760,14651,397
983,4,0,1813,2566,689
983,5,0,1324,2309,423
984,1,0,1760,14651,397
984,2,0,646,194,397
984,3,1,2274,8347,397
984,4,0,1813,2566,689
984,5,0,927,2632,822
985,1,0,927,2632,2500
985,2,0,646,194,1100
985,3,0,1760,14651,1100
985,4,0,1813,2566,1800
985,5,1,2274,8347,1100
986,1,0,646,194,1100
986,2,1,2274,8347,1100
986,3,0,1760,14651,1100
986,4,0,1813,2566,1800
986,5,0,927,2632,2500
987,1,0,63,1050,0
987,2,1,898,56296,335
987,3,0,0,5333,0
987,4,0,6617,95932,335
987,5,0,646,194,397
988,1,0,898,56296,335
988,2,0,63,1050,0
988,3,0,0,5333,0
988,4,1,3610,5189,675
988,5,0,6617,95932,335
989,1,0,63,1050,0
989,2,0,66,0,0
989,3,0,1765,655,1296
989,4,0,898,56296,1612
989,5,1,3610,5189,0
990,1,1,1265,315,0
990,2,0,143,65,0
990,3,0,1148,1063,0
990,4,0,442,457,0
990,5,0,3610,5189,0
991,1,1,1335,5049,1100
991,2,0,1324,2309,1100
991,3,0,1651,22007,1100
991,4,0,1309,2066,3732
991,5,0,2199,9420,724
992,1,0,1324,2309,1100
992,2,1,2705,89841,3400
992,3,0,1335,5049,1100
992,4,0,1651,22007,1100
992,5,0,1309,2066,3732
993,1,0,44,2242,465
993,2,0,113,0,0
993,3,0,1314,6220,403
993,4,0,1645,590,465
993,5,1,1614,1645,0
994,1,0,7024,12895,1388
994,2,0,772,1424,876
994,3,1,1031,402,0
994,4,0,1309,2066,1728
994,5,0,2469,17977,2212
995,1,0,772,1424,876
995,2,0,6617,95932,0
995,3,0,1314,6220,600
995,4,0,63,1050,892
995,5,1,898,56296,0
996,1,0,6617,95932,0
996,2,1,898,56296,0
996,3,0,1314,6220,600
996,4,0,63,1050,892
996,5,0,0,5333,892
997,1,1,2725,3107,0
997,2,0,946,236,960
997,3,0,854,263,1204
997,4,0,3610,5189,1676
997,5,0,898,56296,0
998,1,0,946,236,1200
998,2,0,267,3670,0
998,3,0,63,1050,2076
998,4,0,0,5333,2076
998,5,1,2939,2361,0
999,1,0,267,3670,0
999,2,0,113,0,0
999,3,0,1314,6220,403
999,4,0,1645,590,465
999,5,1,1614,1645,0
1000,1,0,113,0,0
1000,2,1,1614,1645,0
1000,3,0,1314,6220,403
1000,4,0,1645,590,465
1000,5,0,44,2242,465
1001,1,1,2725,3107,1204
1001,2,0,854,263,0
1001,3,0,63,1050,1404
1001,4,0,0,5333,1404
1001,5,0,3610,5189,1600
1002,1,0,1548,12008,433
1002,2,0,2109,1759,311
1002,3,0,1028,4333,433
1002,4,1,2932,2181,308
1002,5,0,1614,1645,0
1003,1,1,1645,590,1124
1003,2,0,113,0,0
1003,3,0,1614,1645,0
1003,4,0,1314,6220,1140
1003,5,0,44,2242,1124
1004,1,1,148,2754,1800
1004,2,0,258,813,0
1004,3,0,585,781,1780
1004,4,0,350,1083,1780
1004,5,0,6617,95932,0
1005,1,0,585,781,493
1005,2,0,258,813,0
1005,3,1,148,2754,582
1005,4,0,350,1083,493
1005,5,0,84,809,582
1006,1,1,2121,41669,836
1006,2,0,388,252,0
1006,3,0,702,792,0
1006,4,0,148,3677,836
1006,5,0,350,1083,1780
1007,1,0,2121,41669,289
1007,2,0,388,252,0
1007,3,0,702,792,0
1007,4,0,148,3677,289
1007,5,1,1792,2677,362
1008,1,0,6438,77335,400
1008,2,0,148,3677,400
1008,3,0,2121,41669,400
1008,4,1,1556,434,768
1008,5,0,388,252,0
1009,1,1,1556,434,768
1009,2,0,148,3677,400
1009,3,0,2121,41669,400
1009,4,0,6438,77335,400
1009,5,0,2932,2181,1192
1010,1,0,45,111,290
1010,2,1,2209,2410,280
1010,3,0,1325,30295,360
1010,4,0,384,551,290
1010,5,0,10325,37322,360
1011,1,0,1314,6220,600
1011,2,0,898,56296,0
1011,3,0,6617,95932,0
1011,4,1,1614,1645,1560
1011,5,0,63,1050,892
1012,1,0,898,56296,0
1012,2,0,85,0,0
1012,3,0,183,328,0
1012,4,0,733,5931,0
1012,5,1,2773,4402,0
1013,1,1,610,47,0
1013,2,0,262,930,0
1013,3,0,436,885,0
1013,4,0,368,3797,700
1013,5,0,6330,11383,0
1014,1,0,1031,7272,1200
1014,2,1,3403,12516,1200
1014,3,0,36,253,2484
1014,4,0,441,2741,2700
1014,5,0,262,930,0
1015,1,0,36,253,2484
1015,2,0,1031,7272,1200
1015,3,1,3403,12516,1200
1015,4,0,441,2741,2700
1015,5,0,135,409,2800
1016,1,0,155,529,844
1016,2,0,467,0,0
1016,3,1,3610,5189,648
1016,4,0,442,457,1464
1016,5,0,1265,315,1464
1017,1,0,2725,3107,960
1017,2,0,946,236,0
1017,3,1,854,263,1892
1017,4,0,63,1050,1956
1017,5,0,442,457,1464
1018,1,0,570,3478,514
1018,2,0,136,249,0
1018,3,0,2287,1420,514
1018,4,1,3289,9748,651
1018,5,0,3401,21946,651
1019,1,0,3479,27106,369
1019,2,0,135,169,293
1019,3,0,0,697,293
1019,4,0,4160,19515,369
1019,5,1,1817,1498,0
1020,1,0,0,697,928
1020,2,0,135,169,928
1020,3,1,1817,1498,0
1020,4,0,4160,19515,1144
1020,5,0,3479,27106,1144
1021,1,0,1817,1498,0
1021,2,0,1188,3200,223
1021,3,0,842,956,234
1021,4,0,67,2329,234
1021,5,1,7024,12895,508
1022,1,0,1188,3200,223
1022,2,1,7024,12895,508
1022,3,0,842,956,234
1022,4,0,67,2329,234
1022,5,0,2469,17977,361
1023,1,0,1309,2066,1124
1023,2,0,106,327,844
1023,3,0,7024,12895,844
1023,4,1,843,153,0
1023,5,0,1188,3200,824
1024,1,0,843,153,0
1024,2,1,7024,12895,227
1024,3,0,1309,2066,289
1024,4,0,2469,17977,336
1024,5,0,772,1424,431
1025,1,0,54,1601,388
1025,2,0,5190,59651,0
1025,3,0,163,1310,388
1025,4,1,4054,2456,0
1025,5,0,1247,4727,388
1026,1,0,2705,89841,349
1026,2,0,598,429,0
1026,3,0,2469,17977,324
1026,4,1,7024,12895,398
1026,5,0,733,5931,0
1027,1,0,598,429,0
1027,2,1,7024,12895,398
1027,3,0,2469,17977,324
1027,4,0,2705,89841,349
1027,5,0,20452,83361,349
1028,1,0,2199,9420,892
1028,2,1,2677,9375,892
1028,3,0,552,3932,1860
1028,4,0,36,276,1064
1028,5,0,3610,5189,648
1029,1,0,36,276,1064
1029,2,0,2199,9420,892
1029,3,0,552,3932,1860
1029,4,1,2677,9375,892
1029,5,0,1506,632,1120
1030,1,1,7024,12895,399
1030,2,0,2469,17977,0
1030,3,0,401,4547,167
1030,4,0,2705,89841,167
1030,5,0,2199,9420,300
1031,1,0,2469,17977,0
1031,2,1,7024,12895,399
1031,3,0,401,4547,167
1031,4,0,2705,89841,167
1031,5,0,20452,83361,167
1032,1,0,1463,2508,0
1032,2,0,5190,59651,0
1032,3,0,163,1310,1264
1032,4,0,54,1601,1264
1032,5,1,4054,2456,0
1033,1,0,570,3478,837
1033,2,0,3401,21946,0
1033,3,0,136,249,651
1033,4,0,2287,1420,837
1033,5,1,3289,9748,0
1034,1,0,570,3478,2952
1034,2,0,3401,21946,0
1034,3,0,136,249,2460
